,,,,,,,,,,Steps,Population,Births,Deaths,Marriages,Laborers,,,Migrants
1338,388,74,49,22,104,42,91,107,,,,,,,,,,
1338,395,83,53,25,95,43,89,104,,,,,,,,,,
1338,389,66,47,27,95,43,98,108,,,,,,,,,,
1338,400,81,50,28,111,37,94,94,,,,,,,,,,
1338,398,72,44,27,110,37,98,100,,,,,,,,,,
1338,408,79,39,27,122,47,97,94,,,,,,,,,,
1338,394,71,47,27,114,43,93,94,,,,,,,,,,
1338,423,96,43,23,117,41,95,111,,,,,,,,,,
1338,416,91,45,29,106,40,100,106,,,,,,,,,,
1338,398,80,48,27,103,42,97,107,,,,,,,,,,
1338,403,92,56,27,111,43,98,94,,,,,,,,,,
1338,394,69,43,27,114,41,96,105,,,,,,,,,,
1338,384,71,55,26,92,39,93,105,,,,,,,,,,
1338,398,84,55,28,112,41,92,92,,,,,,,,,,
1338,406,80,43,26,104,44,100,110,,,,,,,,,,
1338,400,82,52,28,102,42,97,102,,,,,,,,,,
1338,405,92,52,28,107,40,94,106,,,,,,,,,,
1338,390,75,54,25,102,45,89,105,,,,,,,,,,
1338,370,50,50,21,103,56,91,105,,,,,,,,,,
1338,394,83,56,24,99,42,91,108,,,,,,,,,,
1338,404,78,43,24,112,43,97,101,,,,,,,,,,
1338,395,73,48,28,113,46,102,95,,,,,,,,,,
1338,426,94,34,23,120,44,96,108,,,,,,,,,,
1344,399,89,58,27,114,44,92,95,,,,,,,,,,
1344,409,93,51,29,105,42,100,96,,,,,,,,,,
1344,411,90,47,28,115,49,101,101,,,,,,,,,,
1344,413,102,53,29,112,40,101,104,,,,,,,,,,
1344,384,73,58,25,100,47,91,100,,,,,,,,,,
1344,369,61,58,20,97,49,83,108,,,,,,,,,,
1344,381,70,57,26,92,44,88,109,,,,,,,,,,
1344,388,74,49,22,103,42,91,108,,,,,,,,,,
1344,395,83,53,25,97,43,89,104,,,,,,,,,,
1344,388,66,48,27,94,43,98,108,,,,,,,,,,
1344,401,82,50,28,111,37,94,94,,,,,,,,,,
1344,397,72,45,27,108,37,98,101,,,,,,,,,,
1344,408,79,39,27,122,47,97,94,,,,,,,,,,
1344,394,71,47,27,117,43,93,94,,,,,,,,,,
1344,423,96,43,24,117,40,96,111,,,,,,,,,,
1344,417,92,45,29,106,40,100,106,,,,,,,,,,
1344,398,80,48,27,104,42,97,107,,,,,,,,,,
1344,404,93,56,27,112,43,98,94,,,,,,,,,,
1344,394,69,43,27,115,41,96,105,,,,,,,,,,
1344,383,71,56,26,93,39,93,105,,,,,,,,,,
1344,398,84,55,28,112,41,92,92,,,,,,,,,,
1344,406,80,43,26,104,44,100,110,,,,,,,,,,
1344,400,82,52,28,102,42,97,102,,,,,,,,,,
1344,407,94,52,28,107,40,94,106,,,,,,,,,,
1344,389,75,55,25,102,45,89,105,,,,,,,,,,
1344,370,50,50,21,103,56,91,105,,,,,,,,,,
1344,394,83,56,24,99,42,91,108,,,,,,,,,,
1344,404,78,43,24,112,43,97,101,,,,,,,,,,
1344,395,74,49,28,113,46,102,95,,,,,,,,,,
1344,426,94,34,23,120,44,96,108,,,,,,,,,,
1350,400,90,58,27,115,44,92,95,,,,,,,,,,
1350,409,93,51,29,105,42,100,96,,,,,,,,,,
1350,411,91,48,28,114,50,100,101,,,,,,,,,,
1350,413,102,53,29,112,40,101,104,,,,,,,,,,
1350,384,73,58,27,100,46,93,100,,,,,,,,,,
1350,368,61,59,20,97,49,82,108,,,,,,,,,,
1350,381,70,57,26,92,44,88,109,,,,,,,,,,
1350,388,74,49,22,103,42,91,109,,,,,,,,,,
1350,395,84,54,25,97,43,89,104,,,,,,,,,,
1350,388,66,48,27,94,43,98,108,,,,,,,,,,
1350,400,82,51,28,109,37,93,95,,,,,,,,,,
1350,395,72,47,27,106,37,96,101,,,,,,,,,,
1350,409,80,39,28,122,46,98,94,,,,,,,,,,
1350,394,71,47,27,117,43,93,94,,,,,,,,,,
1350,423,96,43,24,118,40,96,111,,,,,,,,,,
1350,417,92,45,29,106,40,100,106,,,,,,,,,,
1350,400,82,48,27,104,42,97,107,,,,,,,,,,
1350,404,93,56,27,113,43,98,93,,,,,,,,,,
1350,393,69,44,27,113,41,96,106,,,,,,,,,,
1350,383,71,56,26,93,39,93,105,,,,,,,,,,
1350,398,84,55,28,114,41,92,92,,,,,,,,,,
1350,408,82,43,26,105,44,100,110,,,,,,,,,,
1350,399,82,53,28,101,42,96,102,,,,,,,,,,
1350,407,95,53,29,107,39,95,106,,,,,,,,,,
1350,389,75,55,25,103,46,89,104,,,,,,,,,,
1350,370,50,50,21,104,56,91,105,,,,,,,,,,
1350,394,83,56,24,99,42,91,109,,,,,,,,,,
1350,404,78,43,24,112,43,97,102,,,,,,,,,,
1350,395,74,49,28,113,46,102,95,,,,,,,,,,
1350,425,94,35,23,118,44,96,109,,,,,,,,,,
1356,401,91,58,27,114,44,92,96,,,,,,,,,,
1356,409,93,51,29,104,42,100,97,,,,,,,,,,
1356,410,91,49,28,115,50,100,101,,,,,,,,,,
1356,413,102,53,29,113,40,101,104,,,,,,,,,,
1356,384,73,58,27,100,46,93,100,,,,,,,,,,
1356,369,62,59,20,97,49,82,108,,,,,,,,,,
1356,379,70,59,26,90,44,87,109,,,,,,,,,,
1356,388,74,49,22,103,42,91,109,,,,,,,,,,
1356,395,84,54,25,97,43,89,104,,,,,,,,,,
1356,388,66,48,27,94,43,98,108,,,,,,,,,,
1356,401,83,51,28,109,37,93,95,,,,,,,,,,
1356,395,72,47,27,106,37,96,102,,,,,,,,,,
1356,409,81,40,28,122,46,98,94,,,,,,,,,,
1356,394,71,47,27,117,43,93,94,,,,,,,,,,
1356,423,96,43,24,117,40,96,112,,,,,,,,,,
1356,418,93,45,29,106,41,100,106,,,,,,,,,,
1356,401,83,48,27,104,42,97,107,,,,,,,,,,
1356,404,93,56,27,115,43,98,93,,,,,,,,,,
1356,393,69,44,27,114,41,96,106,,,,,,,,,,
1356,382,71,57,26,93,39,93,105,,,,,,,,,,
1356,400,86,55,29,115,40,93,92,,,,,,,,,,
1356,408,82,43,26,106,44,100,110,,,,,,,,,,
1356,399,82,53,28,101,42,96,102,,,,,,,,,,
1356,407,95,53,29,109,39,95,106,,,,,,,,,,
1356,390,76,55,25,102,46,89,105,,,,,,,,,,
1356,369,50,51,22,103,56,91,105,,,,,,,,,,
1356,394,83,56,24,99,42,91,109,,,,,,,,,,
1356,404,78,43,24,111,43,97,103,,,,,,,,,,
1356,396,75,49,28,113,46,102,95,,,,,,,,,,
1356,425,94,35,23,118,44,96,109,,,,,,,,,,
1362,401,91,58,27,115,44,92,96,,,,,,,,,,
1362,409,93,51,29,102,42,100,99,,,,,,,,,,
1362,410,91,49,28,116,50,100,101,,,,,,,,,,
1362,413,103,54,29,113,40,101,104,,,,,,,,,,
1362,384,73,58,27,100,46,93,100,,,,,,,,,,
1362,369,62,59,20,97,49,82,109,,,,,,,,,,
1362,379,70,59,26,90,44,87,109,,,,,,,,,,
1362,388,74,49,22,103,42,91,110,,,,,,,,,,
1362,397,86,54,25,96,43,89,105,,,,,,,,,,
1362,387,66,49,27,94,43,98,108,,,,,,,,,,
1362,402,84,51,28,110,37,93,95,,,,,,,,,,
1362,394,72,48,27,105,37,95,102,,,,,,,,,,
1362,409,81,40,28,122,46,98,94,,,,,,,,,,
1362,393,71,48,27,117,43,92,94,,,,,,,,,,
1362,422,96,44,24,116,40,95,112,,,,,,,,,,
1362,418,93,45,29,106,41,100,106,,,,,,,,,,
1362,401,83,48,27,105,42,97,107,,,,,,,,,,
1362,405,94,56,27,116,43,98,93,,,,,,,,,,
1362,394,71,45,27,113,41,96,107,,,,,,,,,,
1362,382,71,57,27,94,39,94,104,,,,,,,,,,
1362,400,86,55,29,118,40,93,92,,,,,,,,,,
1362,407,82,44,26,107,44,100,109,,,,,,,,,,
1362,399,82,53,28,101,42,96,102,,,,,,,,,,
1362,407,95,53,29,110,39,95,106,,,,,,,,,,
1362,390,76,55,25,102,47,89,104,,,,,,,,,,
1362,369,50,51,22,104,55,91,105,,,,,,,,,,
1362,394,84,57,24,98,42,91,109,,,,,,,,,,
1362,403,78,44,24,109,43,96,105,,,,,,,,,,
1362,396,75,49,28,113,46,102,95,,,,,,,,,,
1362,425,94,35,23,119,44,96,109,,,,,,,,,,
1368,400,91,59,27,114,44,91,96,,,,,,,,,,
1368,409,93,51,29,102,43,100,99,,,,,,,,,,
1368,409,91,50,28,116,50,99,101,,,,,,,,,,
1368,414,104,54,29,115,41,101,103,,,,,,,,,,
1368,384,73,58,27,100,46,93,100,,,,,,,,,,
1368,370,63,59,20,98,49,82,109,,,,,,,,,,
1368,379,70,59,26,90,44,87,109,,,,,,,,,,
1368,388,74,49,22,102,42,91,111,,,,,,,,,,
1368,397,86,54,25,96,43,89,105,,,,,,,,,,
1368,387,66,49,27,94,43,98,108,,,,,,,,,,
1368,402,84,51,28,110,37,93,95,,,,,,,,,,
1368,394,72,48,27,104,37,95,103,,,,,,,,,,
1368,409,81,40,28,124,46,98,94,,,,,,,,,,
1368,392,71,49,27,115,43,91,95,,,,,,,,,,
1368,420,96,46,24,115,40,93,114,,,,,,,,,,
1368,417,93,46,29,106,41,100,106,,,,,,,,,,
1368,401,83,48,27,106,42,97,107,,,,,,,,,,
1368,406,95,56,27,118,43,98,94,,,,,,,,,,
1368,393,71,46,27,112,41,96,107,,,,,,,,,,
1368,383,72,57,27,95,39,94,104,,,,,,,,,,
1368,400,86,55,29,118,40,93,92,,,,,,,,,,
1368,406,82,45,26,107,44,100,110,,,,,,,,,,
1368,400,83,53,28,100,42,96,103,,,,,,,,,,
1368,406,95,54,29,111,39,94,106,,,,,,,,,,
1368,389,76,56,25,101,48,89,103,,,,,,,,,,
1368,369,50,51,22,104,55,91,105,,,,,,,,,,
1368,394,84,57,24,98,42,91,109,,,,,,,,,,
1368,402,78,45,24,108,44,95,104,,,,,,,,,,
1368,396,75,49,28,112,46,102,96,,,,,,,,,,
1368,425,94,35,23,119,44,96,109,,,,,,,,,,
1374,400,91,59,27,113,44,91,97,,,,,,,,,,
1374,408,93,52,29,103,44,99,98,,,,,,,,,,
1374,409,91,50,28,115,50,99,102,,,,,,,,,,
1374,414,104,54,29,115,41,101,103,,,,,,,,,,
1374,384,73,58,27,100,46,93,100,,,,,,,,,,
1374,370,63,59,20,98,49,82,109,,,,,,,,,,
1374,379,70,59,26,91,44,87,109,,,,,,,,,,
1374,388,74,49,23,103,41,92,111,,,,,,,,,,
1374,397,87,55,25,95,43,89,106,,,,,,,,,,
1374,389,68,49,27,96,44,98,107,,,,,,,,,,
1374,402,84,51,28,110,37,93,95,,,,,,,,,,
1374,393,72,49,27,104,37,95,102,,,,,,,,,,
1374,410,82,40,28,124,46,98,94,,,,,,,,,,
1374,391,71,50,27,115,43,90,95,,,,,,,,,,
1374,420,96,46,24,116,40,93,114,,,,,,,,,,
1374,416,93,47,29,105,41,99,106,,,,,,,,,,
1374,401,83,48,27,107,42,97,108,,,,,,,,,,
1374,406,95,56,27,120,43,98,94,,,,,,,,,,
1374,393,71,46,27,112,41,96,107,,,,,,,,,,
1374,384,73,57,27,95,39,94,105,,,,,,,,,,
1374,400,86,55,29,118,40,93,92,,,,,,,,,,
1374,405,82,46,26,106,44,100,110,,,,,,,,,,
1374,400,83,53,28,100,42,96,103,,,,,,,,,,
1374,407,96,54,29,112,39,94,106,,,,,,,,,,
1374,389,76,56,25,102,48,89,103,,,,,,,,,,
1374,369,50,51,22,104,55,91,105,,,,,,,,,,
1374,394,84,57,24,100,43,91,108,,,,,,,,,,
1374,403,79,45,24,109,44,95,104,,,,,,,,,,
1374,397,76,49,28,112,46,102,96,,,,,,,,,,
1374,424,94,36,23,121,44,96,109,,,,,,,,,,
1380,398,91,61,28,111,44,90,97,,,,,,,,,,
1380,408,93,52,29,103,44,99,98,,,,,,,,,,
1380,409,91,50,28,114,50,99,103,,,,,,,,,,
1380,414,104,54,29,114,41,101,104,,,,,,,,,,
1380,384,73,58,27,101,46,93,100,,,,,,,,,,
1380,369,63,60,20,97,49,81,109,,,,,,,,,,
1380,379,70,59,26,92,44,87,109,,,,,,,,,,
1380,388,74,49,23,103,41,92,111,,,,,,,,,,
1380,396,87,56,25,94,43,88,106,,,,,,,,,,
1380,388,68,50,27,95,44,98,107,,,,,,,,,,
1380,402,84,51,28,110,37,93,96,,,,,,,,,,
1380,394,73,49,27,105,37,95,102,,,,,,,,,,
1380,411,83,40,29,124,46,99,94,,,,,,,,,,
1380,391,71,50,27,115,43,90,95,,,,,,,,,,
1380,420,96,46,24,116,40,93,114,,,,,,,,,,
1380,415,93,48,29,104,41,98,106,,,,,,,,,,
1380,401,83,48,27,109,43,97,107,,,,,,,,,,
1380,405,95,57,27,121,43,97,94,,,,,,,,,,
1380,394,72,46,27,110,41,96,109,,,,,,,,,,
1380,384,73,57,27,96,39,94,105,,,,,,,,,,
1380,400,86,55,29,118,40,93,92,,,,,,,,,,
1380,402,82,49,26,103,45,98,110,,,,,,,,,,
1380,399,83,54,28,100,42,96,103,,,,,,,,,,
1380,407,96,54,29,114,39,94,106,,,,,,,,,,
1380,389,76,56,25,102,48,89,103,,,,,,,,,,
1380,369,51,52,22,103,55,90,105,,,,,,,,,,
1380,394,84,57,25,102,42,92,108,,,,,,,,,,
1380,403,79,45,24,109,44,95,104,,,,,,,,,,
1380,397,76,49,28,112,46,102,96,,,,,,,,,,
1380,422,94,38,23,118,44,95,110,,,,,,,,,,
1386,398,91,61,28,111,43,90,97,,,,,,,,,,
1386,408,93,52,29,104,44,99,98,,,,,,,,,,
1386,410,92,50,28,113,50,99,104,,,,,,,,,,
1386,414,104,54,29,114,41,101,104,,,,,,,,,,
1386,385,74,58,27,105,46,93,99,,,,,,,,,,
1386,369,63,60,20,98,49,81,109,,,,,,,,,,
1386,378,70,60,26,92,44,87,109,,,,,,,,,,
1386,387,74,50,23,102,41,91,111,,,,,,,,,,
1386,396,88,57,25,93,43,87,106,,,,,,,,,,
1386,388,68,50,27,95,44,98,107,,,,,,,,,,
1386,403,85,51,28,110,37,93,96,,,,,,,,,,
1386,394,73,49,27,105,37,95,102,,,,,,,,,,
1386,411,84,41,29,122,46,98,95,,,,,,,,,,
1386,391,71,50,27,114,43,90,96,,,,,,,,,,
1386,420,96,46,24,117,40,93,113,,,,,,,,,,
1386,415,93,48,29,104,41,98,106,,,,,,,,,,
1386,401,83,48,27,109,43,97,107,,,,,,,,,,
1386,405,95,57,27,121,43,97,95,,,,,,,,,,
1386,395,73,46,27,110,41,96,109,,,,,,,,,,
1386,384,73,57,27,96,39,94,105,,,,,,,,,,
1386,401,87,55,29,119,40,93,92,,,,,,,,,,
1386,402,82,49,26,103,45,98,110,,,,,,,,,,
1386,399,83,54,28,101,42,96,103,,,,,,,,,,
1386,407,96,54,29,114,39,94,106,,,,,,,,,,
1386,389,76,56,25,102,48,89,103,,,,,,,,,,
1386,369,51,52,22,105,55,90,105,,,,,,,,,,
1386,394,84,57,25,103,42,92,108,,,,,,,,,,
1386,403,79,45,24,110,44,95,103,,,,,,,,,,
1386,397,76,49,28,113,47,102,96,,,,,,,,,,
1386,422,95,39,23,115,44,95,112,,,,,,,,,,
1392,398,91,61,28,108,44,90,97,,,,,,,,,,
1392,408,94,53,29,102,45,98,98,,,,,,,,,,
1392,410,92,50,28,111,53,99,104,,,,,,,,,,
1392,414,104,54,29,113,44,101,104,,,,,,,,,,
1392,385,74,58,27,104,49,93,99,,,,,,,,,,
1392,369,63,60,20,96,52,81,109,,,,,,,,,,
1392,378,70,60,26,90,44,87,109,,,,,,,,,,
1392,388,75,50,23,100,44,91,111,,,,,,,,,,
1392,395,88,58,25,89,46,87,106,,,,,,,,,,
1392,389,69,50,27,95,46,98,107,,,,,,,,,,
1392,403,85,51,28,108,40,93,96,,,,,,,,,,
1392,394,73,49,27,102,40,95,102,,,,,,,,,,
1392,410,84,42,29,118,49,98,95,,,,,,,,,,
1392,390,71,51,27,109,46,90,96,,,,,,,,,,
1392,420,96,46,24,116,43,93,113,,,,,,,,,,
1392,416,94,48,29,103,44,98,106,,,,,,,,,,
1392,400,83,49,27,103,44,97,109,,,,,,,,,,
1392,405,95,57,27,118,43,97,96,,,,,,,,,,
1392,395,73,46,27,107,43,96,110,,,,,,,,,,
1392,384,74,58,27,94,41,93,105,,,,,,,,,,
1392,402,89,56,29,116,43,92,92,,,,,,,,,,
1392,401,82,50,26,102,48,97,110,,,,,,,,,,
1392,398,83,55,28,97,43,96,103,,,,,,,,,,
1392,407,96,54,29,113,42,94,106,,,,,,,,,,
1392,390,77,56,26,100,49,90,103,,,,,,,,,,
1392,369,51,52,22,102,58,90,105,,,,,,,,,,
1392,395,85,57,25,101,45,92,108,,,,,,,,,,
1392,402,79,46,24,108,46,94,103,,,,,,,,,,
1392,396,76,50,28,109,50,101,96,,,,,,,,,,
1392,422,95,39,23,116,46,95,112,,,,,,,,,,
1398,398,91,61,28,108,45,90,96,,,,,,,,,,
1398,408,94,53,29,102,45,98,98,,,,,,,,,,
1398,410,92,50,29,111,52,100,104,,,,,,,,,,
1398,414,104,54,29,114,44,101,104,,,,,,,,,,
1398,385,74,58,29,104,48,95,99,,,,,,,,,,
1398,369,63,60,20,96,52,81,109,,,,,,,,,,
1398,378,70,60,26,90,44,87,109,,,,,,,,,,
1398,388,75,50,23,100,44,91,111,,,,,,,,,,
1398,395,88,58,25,89,46,87,106,,,,,,,,,,
1398,389,69,50,27,96,46,98,106,,,,,,,,,,
1398,403,85,51,28,108,40,93,96,,,,,,,,,,
1398,394,73,49,27,102,40,95,102,,,,,,,,,,
1398,410,85,43,29,117,49,97,95,,,,,,,,,,
1398,391,72,51,27,111,46,90,96,,,,,,,,,,
1398,420,96,46,24,117,43,93,113,,,,,,,,,,
1398,416,94,48,29,103,44,98,106,,,,,,,,,,
1398,400,83,49,27,103,44,97,110,,,,,,,,,,
1398,406,96,57,27,118,43,97,96,,,,,,,,,,
1398,395,73,46,27,107,43,96,110,,,,,,,,,,
1398,384,74,58,27,94,41,93,105,,,,,,,,,,
1398,402,89,56,29,117,43,92,92,,,,,,,,,,
1398,401,82,50,26,102,48,97,110,,,,,,,,,,
1398,398,83,55,28,97,43,96,103,,,,,,,,,,
1398,407,96,54,30,115,43,95,105,,,,,,,,,,
1398,390,77,56,26,101,50,90,102,,,,,,,,,,
1398,369,51,52,22,102,58,90,105,,,,,,,,,,
1398,396,86,57,25,100,45,92,109,,,,,,,,,,
1398,402,79,46,24,109,47,94,102,,,,,,,,,,
1398,396,76,50,28,109,50,101,96,,,,,,,,,,
1398,422,95,39,23,116,46,95,112,,,,,,,,,,
1404,398,91,61,28,107,45,90,97,,,,,,,,,,
1404,408,94,53,29,102,45,98,98,,,,,,,,,,
1404,410,92,50,29,111,52,100,104,,,,,,,,,,
1404,414,104,54,29,114,44,101,104,,,,,,,,,,
1404,385,74,58,29,105,47,95,99,,,,,,,,,,
1404,370,64,60,20,98,53,81,108,,,,,,,,,,
1404,378,70,60,26,90,44,87,109,,,,,,,,,,
1404,389,76,50,23,99,44,91,112,,,,,,,,,,
1404,396,89,58,25,91,46,87,106,,,,,,,,,,
1404,389,69,50,27,96,46,98,106,,,,,,,,,,
1404,403,85,51,28,108,40,93,96,,,,,,,,,,
1404,394,73,49,27,102,40,95,102,,,,,,,,,,
1404,410,86,44,29,116,49,97,95,,,,,,,,,,
1404,391,72,51,27,111,46,90,96,,,,,,,,,,
1404,420,96,46,24,118,43,93,113,,,,,,,,,,
1404,416,94,48,29,102,44,98,107,,,,,,,,,,
1404,399,83,50,27,101,45,97,110,,,,,,,,,,
1404,406,96,57,27,119,43,97,95,,,,,,,,,,
1404,394,73,47,27,106,43,95,110,,,,,,,,,,
1404,382,74,60,27,92,41,93,105,,,,,,,,,,
1404,403,90,56,29,118,43,92,92,,,,,,,,,,
1404,401,82,50,26,104,48,97,110,,,,,,,,,,
1404,397,83,56,28,96,43,96,103,,,,,,,,,,
1404,408,97,54,30,116,42,95,105,,,,,,,,,,
1404,389,77,57,26,101,50,90,102,,,,,,,,,,
1404,369,51,52,22,102,58,90,105,,,,,,,,,,
1404,396,86,57,25,101,45,92,109,,,,,,,,,,
1404,401,79,47,24,108,47,93,102,,,,,,,,,,
1404,396,77,51,28,108,50,100,96,,,,,,,,,,
1404,421,95,40,23,118,46,94,112,,,,,,,,,,
1410,398,91,61,28,108,45,90,97,,,,,,,,,,
1410,408,94,53,29,102,46,98,98,,,,,,,,,,
1410,409,92,51,29,111,52,100,104,,,,,,,,,,
1410,414,104,54,29,112,44,101,106,,,,,,,,,,
1410,385,74,58,29,105,47,95,100,,,,,,,,,,
1410,370,64,60,20,98,53,81,108,,,,,,,,,,
1410,379,71,60,26,91,44,87,109,,,,,,,,,,
1410,389,76,50,23,100,44,91,112,,,,,,,,,,
1410,396,89,58,25,91,46,87,106,,,,,,,,,,
1410,390,70,50,27,97,46,98,106,,,,,,,,,,
1410,403,85,51,28,109,40,93,96,,,,,,,,,,
1410,394,73,49,27,103,40,95,101,,,,,,,,,,
1410,410,86,44,29,116,49,97,95,,,,,,,,,,
1410,391,72,51,27,111,46,90,96,,,,,,,,,,
1410,420,96,46,24,119,43,93,113,,,,,,,,,,
1410,415,94,49,29,101,44,97,107,,,,,,,,,,
1410,399,83,50,27,101,45,97,110,,,,,,,,,,
1410,407,97,57,27,120,43,97,95,,,,,,,,,,
1410,394,73,47,27,107,43,95,110,,,,,,,,,,
1410,382,75,60,27,91,41,93,106,,,,,,,,,,
1410,403,90,56,29,118,43,92,92,,,,,,,,,,
1410,402,83,50,27,103,47,98,111,,,,,,,,,,
1410,398,84,56,29,96,42,97,103,,,,,,,,,,
1410,408,97,54,30,118,42,95,105,,,,,,,,,,
1410,388,77,58,26,101,50,90,102,,,,,,,,,,
1410,369,51,52,22,102,58,90,105,,,,,,,,,,
1410,395,86,58,25,101,45,91,109,,,,,,,,,,
1410,401,79,47,24,107,47,93,103,,,,,,,,,,
1410,396,77,51,28,108,50,100,96,,,,,,,,,,
1410,421,95,40,23,117,46,94,113,,,,,,,,,,
1416,398,91,61,28,108,45,90,97,,,,,,,,,,
1416,408,94,53,29,103,46,98,98,,,,,,,,,,
1416,408,92,52,29,110,52,99,104,,,,,,,,,,
1416,414,104,54,29,112,44,101,106,,,,,,,,,,
1416,385,75,59,29,104,47,95,100,,,,,,,,,,
1416,370,64,60,20,98,53,81,108,,,,,,,,,,
1416,379,71,60,26,92,44,87,109,,,,,,,,,,
1416,389,76,50,23,102,46,91,110,,,,,,,,,,
1416,396,89,58,25,91,46,87,106,,,,,,,,,,
1416,390,70,50,27,96,46,98,107,,,,,,,,,,
1416,403,86,52,28,108,40,92,96,,,,,,,,,,
1416,393,73,50,27,102,40,94,101,,,,,,,,,,
1416,410,86,44,29,116,49,97,95,,,,,,,,,,
1416,390,72,52,27,109,46,90,97,,,,,,,,,,
1416,420,96,46,24,119,43,93,113,,,,,,,,,,
1416,415,94,49,29,101,44,97,107,,,,,,,,,,
1416,396,83,53,27,99,45,95,110,,,,,,,,,,
1416,407,97,57,27,120,43,97,95,,,,,,,,,,
1416,394,73,47,27,106,43,95,111,,,,,,,,,,
1416,381,75,61,27,92,42,92,105,,,,,,,,,,
1416,403,90,56,29,117,43,92,93,,,,,,,,,,
1416,404,85,50,27,103,47,98,112,,,,,,,,,,
1416,398,84,56,29,96,42,97,103,,,,,,,,,,
1416,408,97,54,30,118,42,95,105,,,,,,,,,,
1416,388,77,58,26,100,50,90,103,,,,,,,,,,
1416,368,51,53,23,101,58,90,106,,,,,,,,,,
1416,394,86,59,25,100,45,91,109,,,,,,,,,,
1416,401,79,47,24,107,47,93,103,,,,,,,,,,
1416,396,77,51,28,108,50,100,96,,,,,,,,,,
1416,421,95,40,23,117,46,94,113,,,,,,,,,,
1422,398,91,61,29,109,44,91,97,,,,,,,,,,
1422,408,94,53,29,106,46,98,98,,,,,,,,,,
1422,406,92,54,29,108,52,99,104,,,,,,,,,,
1422,414,104,54,29,112,44,101,106,,,,,,,,,,
1422,385,75,59,29,104,47,95,100,,,,,,,,,,
1422,370,64,60,20,97,53,81,109,,,,,,,,,,
1422,379,71,60,26,92,44,87,109,,,,,,,,,,
1422,389,77,51,23,101,46,90,110,,,,,,,,,,
1422,396,89,58,25,93,46,87,106,,,,,,,,,,
1422,390,70,50,27,96,46,98,107,,,,,,,,,,
1422,403,86,52,29,110,39,93,96,,,,,,,,,,
1422,392,73,51,28,102,39,94,101,,,,,,,,,,
1422,410,86,44,29,116,49,97,96,,,,,,,,,,
1422,389,72,53,27,108,46,89,97,,,,,,,,,,
1422,420,96,46,24,120,44,93,112,,,,,,,,,,
1422,414,94,50,29,100,44,97,107,,,,,,,,,,
1422,396,83,53,27,101,45,95,110,,,,,,,,,,
1422,407,97,57,27,121,43,97,95,,,,,,,,,,
1422,394,73,47,27,106,43,95,111,,,,,,,,,,
1422,381,75,61,27,94,42,92,105,,,,,,,,,,
1422,404,91,56,29,116,43,92,94,,,,,,,,,,
1422,405,86,50,27,103,47,98,112,,,,,,,,,,
1422,398,84,56,29,98,42,97,103,,,,,,,,,,
1422,408,97,54,30,119,42,95,104,,,,,,,,,,
1422,388,77,58,26,102,51,90,102,,,,,,,,,,
1422,368,51,53,23,101,57,90,106,,,,,,,,,,
1422,394,86,59,25,101,45,91,109,,,,,,,,,,
1422,401,79,47,24,107,47,93,103,,,,,,,,,,
1422,396,77,51,28,109,51,100,95,,,,,,,,,,
1422,420,95,41,23,116,46,94,113,,,,,,,,,,
1428,398,92,62,29,108,44,90,97,,,,,,,,,,
1428,408,94,53,29,106,46,98,98,,,,,,,,,,
1428,406,92,54,29,109,52,99,104,,,,,,,,,,
1428,415,105,54,29,115,44,101,105,,,,,,,,,,
1428,385,76,60,29,103,47,95,100,,,,,,,,,,
1428,370,64,60,21,98,52,82,109,,,,,,,,,,
1428,379,71,60,26,92,44,87,109,,,,,,,,,,
1428,389,77,51,24,100,45,91,111,,,,,,,,,,
1428,396,89,58,25,93,46,87,106,,,,,,,,,,
1428,392,72,50,27,97,46,98,107,,,,,,,,,,
1428,403,86,52,29,111,39,93,96,,,,,,,,,,
1428,390,73,52,28,100,39,94,102,,,,,,,,,,
1428,410,86,44,29,116,49,97,96,,,,,,,,,,
1428,388,72,54,27,106,46,89,98,,,,,,,,,,
1428,419,96,47,24,119,44,92,112,,,,,,,,,,
1428,413,94,51,30,99,44,98,109,,,,,,,,,,
1428,397,84,53,27,101,45,95,111,,,,,,,,,,
1428,407,97,57,28,122,42,98,95,,,,,,,,,,
1428,394,73,47,27,106,43,95,111,,,,,,,,,,
1428,382,76,61,27,94,43,92,104,,,,,,,,,,
1428,404,91,56,29,117,43,92,94,,,,,,,,,,
1428,405,86,50,27,103,47,98,112,,,,,,,,,,
1428,399,85,56,29,98,42,97,103,,,,,,,,,,
1428,407,97,54,30,119,42,95,105,,,,,,,,,,
1428,388,77,58,26,102,51,90,102,,,,,,,,,,
1428,368,51,53,23,100,57,90,107,,,,,,,,,,
1428,392,86,61,25,99,45,91,110,,,,,,,,,,
1428,401,79,47,25,108,46,94,103,,,,,,,,,,
1428,396,77,51,28,109,51,100,95,,,,,,,,,,
1428,420,95,41,23,117,46,94,114,,,,,,,,,,
1434,397,92,63,29,107,44,89,97,,,,,,,,,,
1434,408,94,53,30,106,45,99,98,,,,,,,,,,
1434,406,92,54,29,110,52,99,103,,,,,,,,,,
1434,415,105,54,29,115,44,101,105,,,,,,,,,,
1434,385,76,60,29,103,47,95,100,,,,,,,,,,
1434,369,64,61,21,97,52,82,109,,,,,,,,,,
1434,379,71,60,26,93,45,87,108,,,,,,,,,,
1434,389,77,51,24,100,45,91,111,,,,,,,,,,
