,,,,,,,,,,,,,,,,,,,,,,Steps,,,,,,,,,,,,,,,,,,,,
24,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,,600,40.23333333,35.93333333,33.26666667,47,54.93333333,35.9,23.7,32.43333333,10.63333333,1.633333333,36.83333333,32.8,28.36666667,18.86666667,20,30.93333333,23.06666667,26.33333333,12.66666667,5.133333333
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,21,10,3,,606,40.4,35.93333333,33.26666667,47,54.93333333,35.9,23.7,32.33333333,10.63333333,1.633333333,37.03333333,32.8,28.33333333,18.86666667,20,30.93333333,23.03333333,26.33333333,12.6,5.1
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,21,10,3,,612,40.56666667,35.93333333,33.26666667,47,54.93333333,35.9,23.7,32.26666667,10.6,1.6,37.33333333,32.8,28.33333333,18.86666667,20,30.93333333,23.03333333,26.33333333,12.6,5.1
24,33,47,49,45,41,28,36,22,4,0,26,46,19,17,30,23,29,22,10,3,,618,40.7,35.93333333,33.26666667,47,54.93333333,35.9,23.66666667,32.23333333,10.6,1.6,37.6,32.8,28.33333333,18.86666667,20,30.9,23.03333333,26.3,12.56666667,5.1
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,,624,40.73333333,35.93333333,33.26666667,47,54.93333333,35.9,23.66666667,32.16666667,10.6,1.6,37.86666667,32.8,28.33333333,18.86666667,20,30.9,23,26.26666667,12.53333333,5.1
24,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,,630,40.83333333,35.93333333,33.26666667,47,54.93333333,35.9,23.66666667,32.13333333,10.6,1.6,38,32.8,28.33333333,18.86666667,20,30.9,22.93333333,26.26666667,12.5,5.066666667
24,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,,636,41.03333333,35.93333333,33.26666667,47,54.93333333,35.9,23.6,32.13333333,10.6,1.6,38.23333333,32.76666667,28.33333333,18.86666667,20,30.9,22.9,26.26666667,12.46666667,5.066666667
24,33,47,49,45,41,28,37,22,4,0,26,46,19,17,30,23,29,22,10,3,,642,41.2,35.93333333,33.26666667,47,54.93333333,35.9,23.6,32.03333333,10.6,1.6,38.46666667,32.76666667,28.33333333,18.86666667,20,30.9,22.86666667,26.2,12.43333333,5.066666667
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,21,9,3,,648,41.46666667,35.93333333,33.26666667,47,54.93333333,35.9,23.6,31.93333333,10.6,1.566666667,38.56666667,32.76666667,28.3,18.86666667,20,30.9,22.83333333,26.16666667,12.36666667,5.066666667
24,33,47,49,45,41,28,37,22,4,0,26,46,19,17,30,23,29,22,10,3,,654,41.6,35.93333333,33.26666667,47,54.93333333,35.9,23.53333333,31.93333333,10.53333333,1.566666667,38.8,32.76666667,28.3,18.86666667,20,30.9,22.83333333,26.06666667,12.36666667,5.033333333
24,33,47,49,45,41,28,37,22,4,0,26,46,19,17,30,23,28,22,10,3,,660,36.9,39.83333333,32.26666667,47,53.93333333,33.96666667,28.46666667,30.13333333,12.13333333,1.566666667,34.1,36.66666667,28.2,18.86666667,20,30.93333333,21.33333333,27.6,13.13333333,5.033333333
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,666,37.06666667,39.83333333,32.26666667,47,53.93333333,33.96666667,28.46666667,30.1,12.13333333,1.533333333,34.36666667,36.66666667,28.2,18.86666667,20,30.93333333,21.33333333,27.56666667,13.13333333,5.033333333
24,33,47,49,45,41,28,35,23,4,0,26,46,19,17,30,23,29,22,10,3,,672,37.4,39.83333333,32.23333333,47,53.93333333,33.96666667,28.4,30.03333333,12.13333333,1.533333333,34.56666667,36.66666667,28.2,18.86666667,20,30.93333333,21.3,27.43333333,13.13333333,5.033333333
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,678,37.7,39.83333333,32.23333333,47,53.93333333,33.96666667,28.4,29.9,12.1,1.5,34.86666667,36.66666667,28.2,18.86666667,20,30.93333333,21.3,27.4,13.13333333,5.033333333
24,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,,684,37.93333333,39.8,32.23333333,47,53.93333333,33.96666667,28.4,29.9,12.06666667,1.466666667,35.2,36.66666667,28.2,18.86666667,20,30.93333333,21.26666667,27.36666667,13.13333333,5.033333333
24,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,28,21,10,3,,690,38.2,39.8,32.23333333,47,53.93333333,33.96666667,28.4,29.83333333,12.03333333,1.466666667,35.43333333,36.66666667,28.2,18.86666667,20,30.93333333,21.16666667,27.33333333,13.13333333,5.033333333
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,696,38.4,39.8,32.23333333,47,53.93333333,33.96666667,28.4,29.8,12,1.466666667,35.83333333,36.66666667,28.2,18.86666667,20,30.93333333,21.13333333,27.23333333,13.13333333,5.033333333
24,33,47,49,45,41,28,37,23,4,0,26,45,19,17,30,23,29,22,9,3,,702,38.6,39.8,32.23333333,47,53.93333333,33.96666667,28.36666667,29.76666667,11.96666667,1.466666667,36.03333333,36.66666667,28.2,18.86666667,20,30.93333333,21.13333333,27.23333333,13.1,5.033333333
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,708,37.83333333,40.76666667,32.23333333,47,53.93333333,33.96666667,28.36666667,29.7,11.93333333,1.466666667,36.3,36.66666667,28.2,18.86666667,20,30.93333333,21.06666667,27.23333333,13.1,5
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,714,38.13333333,40.73333333,32.23333333,47,53.93333333,33.96666667,28.26666667,29.63333333,11.93333333,1.466666667,36.4,36.66666667,28.2,18.86666667,20,30.93333333,21.06666667,27.23333333,13.06666667,5
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,720,38.3,40.73333333,32.23333333,47,53.93333333,33.96666667,28.23333333,29.6,11.93333333,1.466666667,36.6,36.66666667,28.16666667,18.86666667,20,30.93333333,21.03333333,27.16666667,13.06666667,5
30,33,47,49,45,41,28,37,22,4,0,26,46,19,17,30,23,29,22,10,3,,726,38.46666667,40.73333333,32.2,47,53.93333333,33.96666667,28.2,29.6,11.93333333,1.466666667,36.73333333,36.66666667,28.16666667,18.86666667,20,30.93333333,20.93333333,27.13333333,13.06666667,5
30,33,46,49,45,41,28,34,23,4,0,26,46,19,17,30,23,28,22,10,3,,732,38.76666667,40.73333333,29.2,48,48.96666667,37.93333333,28.7,30.5,13.4,1.466666667,36.86666667,33.76666667,26.06666667,23.86666667,18,29.93333333,22.36666667,27.83333333,11.4,7.4
30,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,,738,39.03333333,40.73333333,29.2,48,48.96666667,37.93333333,28.66666667,30.46666667,13.33333333,1.466666667,37.2,33.76666667,26.06666667,23.86666667,18,29.93333333,22.23333333,27.76666667,11.36666667,7.4
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,744,39.33333333,40.73333333,29.2,48,48.96666667,37.9,28.63333333,30.36666667,13.3,1.466666667,37.46666667,33.76666667,26.06666667,23.86666667,18,29.93333333,22.2,27.63333333,11.36666667,7.4
30,33,47,49,45,41,28,37,23,4,0,27,46,19,17,30,23,29,22,10,3,,750,39.5,40.73333333,29.2,48,48.96666667,37.9,28.5,30.23333333,13.3,1.466666667,37.86666667,33.76666667,26.06666667,23.86666667,18,29.93333333,22.13333333,27.6,11.36666667,7.4
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,756,39.7,40.73333333,29.2,48,48.96666667,37.9,28.5,30.16666667,13.23333333,1.466666667,38,33.8,26.06666667,23.86666667,18,29.93333333,22.1,27.56666667,11.33333333,7.4
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,762,39.96666667,40.73333333,29.2,48,48.96666667,37.9,28.46666667,30.13333333,13.2,1.466666667,38.16666667,33.8,26.06666667,23.86666667,18,29.93333333,22.1,27.5,11.3,7.4
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,,768,40.03333333,40.76666667,29.2,48,48.96666667,37.9,28.46666667,30.06666667,13.16666667,1.466666667,38.33333333,33.9,26.03333333,23.86666667,18,29.93333333,22.1,27.43333333,11.3,7.333333333
30,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,,774,40.36666667,40.8,29.2,48,48.96666667,37.9,28.43333333,30,13.13333333,1.466666667,38.4,33.96666667,26.03333333,23.86666667,18,29.93333333,22.03333333,27.4,11.26666667,7.3
30,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,,780,40.53333333,40.86666667,29.2,48,48.96666667,37.9,28.4,29.93333333,13.1,1.466666667,38.43333333,34.03333333,26.03333333,23.86666667,18,29.93333333,22,27.36666667,11.23333333,7.3
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,21,10,3,,786,40.66666667,40.86666667,29.2,48,48.96666667,37.9,28.3,29.93333333,13.1,1.466666667,38.6,34.13333333,26.03333333,23.86666667,17.96666667,29.93333333,22,27.3,11.23333333,7.266666667
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,21,10,3,,792,40.83333333,40.9,29.2,48,48.96666667,37.9,28.2,29.86666667,13.1,1.466666667,38.76666667,34.2,26.03333333,23.86666667,17.96666667,29.93333333,21.96666667,27.3,11.2,7.266666667
30,33,47,49,45,41,28,36,22,4,0,26,46,19,17,30,23,29,22,10,3,,798,41,40.9,29.2,48,48.96666667,37.9,28.16666667,29.83333333,13.1,1.466666667,38.86666667,34.26666667,26.03333333,23.86666667,17.96666667,29.93333333,21.96666667,27.26666667,11.2,7.233333333
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,27,22,10,3,,804,41.13333333,41,28.2,46,46.96666667,40.9,29.36666667,29.7,13.96666667,1.466666667,38.93333333,34.33333333,24.06666667,24.86666667,18.9,27.93333333,23.96666667,27.2,11.2,7.2
30,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,21,10,3,,810,41,41.16666667,28.2,46,46.96666667,40.9,29.3,29.63333333,13.96666667,1.466666667,38.83333333,34.53333333,24.06666667,24.86666667,18.9,27.93333333,23.93333333,27.16666667,11.16666667,7.2
30,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,,816,41,41.26666667,28.2,46,46.96666667,40.9,29.2,29.63333333,13.93333333,1.466666667,38.76666667,34.8,24.06666667,24.86666667,18.9,27.93333333,23.9,27.16666667,11.03333333,7.2
30,33,47,49,45,41,28,37,22,4,0,26,46,19,17,30,23,29,22,10,3,,822,40.86666667,41.56666667,28.2,46,46.96666667,40.9,29.2,29.63333333,13.93333333,1.466666667,38.73333333,34.93333333,24.03333333,24.86666667,18.9,27.93333333,23.9,27.16666667,11.03333333,7.166666667
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,21,9,3,,828,41.13333333,41.63333333,28.2,46,46.96666667,40.9,29.1,29.6,13.93333333,1.466666667,38.76666667,35.06666667,24.03333333,24.86666667,18.9,27.93333333,23.9,27.1,11.03333333,7.166666667
30,33,47,49,45,41,28,36,22,4,0,26,46,19,17,30,23,28,22,10,3,,834,41.16666667,41.73333333,28.2,46,46.96666667,40.9,29.06666667,29.56666667,13.9,1.466666667,38.66666667,35.33333333,24.03333333,24.86666667,18.9,27.93333333,23.86666667,27.06666667,11,7.133333333
30,33,47,49,45,41,28,37,22,4,0,26,46,19,17,30,23,28,22,10,3,,840,41.1,41.9,28.2,46,46.96666667,40.9,29.03333333,29.56666667,13.9,1.466666667,38.5,35.6,24.03333333,24.86666667,18.9,27.93333333,23.8,27,11,7.133333333
30,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,,846,41.13333333,42.1,28.2,46,46.96666667,40.9,28.93333333,29.46666667,13.86666667,1.466666667,38.46666667,35.76666667,24.03333333,24.86666667,18.9,27.93333333,23.8,26.96666667,11,7.133333333
30,33,47,49,45,41,28,35,23,4,0,26,46,19,17,30,23,29,22,10,3,,852,41.16666667,42.16666667,28.2,46,46.96666667,40.9,28.83333333,29.36666667,13.86666667,1.466666667,38.46666667,35.96666667,24.03333333,24.86666667,18.9,27.93333333,23.76666667,26.9,10.96666667,7.1
30,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,858,41.06666667,42.46666667,28.2,46,46.96666667,40.9,28.76666667,29.3,13.8,1.466666667,38.43333333,36.2,24.03333333,24.86666667,18.9,27.93333333,23.73333333,26.86666667,10.96666667,7.1
30,33,47,49,45,41,28,36,22,4,0,26,46,19,17,30,23,29,22,10,3,,864,41.03333333,42.8,28.2,46,46.96666667,40.9,28.76666667,29.26666667,13.76666667,1.433333333,38.46666667,36.36666667,24.03333333,24.86666667,18.9,27.93333333,23.6,26.83333333,10.9,7.1
30,33,47,49,45,41,28,36,22,4,0,26,46,19,17,30,23,28,21,10,3,,870,41.03333333,43.03333333,28.2,46,46.96666667,40.9,28.76666667,29.2,13.73333333,1.433333333,38.4,36.66666667,24.03333333,24.86666667,18.9,27.93333333,23.56666667,26.83333333,10.86666667,7.1
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,876,41,42.4,27.13333333,45,44.96666667,42.93333333,31.73333333,27.66666667,13.83333333,2.833333333,38.3,35,23.96666667,24.83333333,19.9,24.96666667,24.33333333,28.43333333,11.7,7.766666667
30,33,47,49,45,41,28,37,23,4,0,26,45,19,17,30,23,29,22,9,3,,882,40.96666667,42.53333333,27.13333333,45,44.96666667,42.93333333,31.7,27.63333333,13.83333333,2.833333333,38.23333333,35.4,23.93333333,24.83333333,19.9,24.96666667,24.26666667,28.43333333,11.7,7.766666667
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,888,40.73333333,42.86666667,27.13333333,44.96666667,44.96666667,42.93333333,31.6,27.63333333,13.76666667,2.833333333,38.06666667,35.7,23.93333333,24.83333333,19.86666667,24.96666667,24.26666667,28.43333333,11.66666667,7.766666667
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,894,40.63333333,43.2,27.13333333,44.96666667,44.96666667,42.93333333,31.5,27.56666667,13.73333333,2.833333333,37.93333333,35.96666667,23.93333333,24.83333333,19.86666667,24.96666667,24.23333333,28.43333333,11.66666667,7.766666667
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,900,40.66666667,43.4,27.13333333,44.96666667,44.96666667,42.9,31.46666667,27.53333333,13.73333333,2.8,37.93333333,36.16666667,23.93333333,24.83333333,19.86666667,24.96666667,24.23333333,28.43333333,11.66666667,7.733333333
36,33,47,49,45,41,28,37,22,4,0,26,46,19,17,30,23,29,22,10,3,,906,40.46666667,43.73333333,27.13333333,44.96666667,44.96666667,42.9,31.43333333,27.46666667,13.73333333,2.766666667,37.96666667,36.3,23.93333333,24.83333333,19.86666667,24.96666667,24.23333333,28.43333333,11.66666667,7.7
36,33,46,49,45,41,28,34,23,4,0,26,46,19,17,30,23,28,22,10,3,,912,40.5,43.9,27.13333333,44.96666667,44.96666667,42.9,31.43333333,27.4,13.73333333,2.766666667,37.93333333,36.53333333,23.93333333,24.83333333,19.86666667,24.96666667,24.2,28.36666667,11.66666667,7.666666667
36,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,9,3,,918,40.33333333,44.13333333,27.13333333,44.96666667,44.96666667,42.9,31.33333333,27.4,13.73333333,2.766666667,38,36.63333333,23.93333333,24.83333333,19.86666667,24.96666667,24.16666667,28.36666667,11.66666667,7.666666667
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,924,40.2,44.33333333,27.13333333,44.96666667,44.96666667,42.9,31.33333333,27.33333333,13.73333333,2.766666667,37.93333333,36.93333333,23.93333333,24.83333333,19.86666667,24.96666667,24.1,28.33333333,11.66666667,7.666666667
36,33,47,49,45,41,28,37,23,4,0,27,46,19,17,30,23,29,22,10,3,,930,39.83333333,44.76666667,27.13333333,44.96666667,44.96666667,42.9,31.26666667,27.26666667,13.7,2.733333333,37.6,37.43333333,23.93333333,24.83333333,19.86666667,24.96666667,24.1,28.3,11.6,7.633333333
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,936,39.6,45.06666667,27.13333333,44.96666667,44.96666667,42.9,31.23333333,27.2,13.7,2.7,37.26666667,37.76666667,23.93333333,24.83333333,19.86666667,24.96666667,24.1,28.26666667,11.6,7.633333333
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,942,39.4,45.5,27.13333333,44.96666667,44.96666667,42.9,31.2,27.06666667,13.66666667,2.7,37.43333333,37.83333333,23.93333333,24.83333333,19.86666667,24.96666667,24.1,28.26666667,11.6,7.6
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,,948,39.2,45.8,27.13333333,44.96666667,44.96666667,42.9,31.1,27,13.6,2.7,37.16666667,38.23333333,23.93333333,24.83333333,19.86666667,24.96666667,24.06666667,28.23333333,11.56666667,7.566666667
36,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,,954,39.26666667,44.16666667,24.2,46.76666667,41.96666667,47.9,29.73333333,27.83333333,13.53333333,4.2,37.1,38.46666667,18.2,27.63333333,20.8,26.96666667,23.36666667,27.53333333,12.96666667,7.566666667
36,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,,960,39.16666667,44.46666667,24.2,46.76666667,41.96666667,47.9,29.73333333,27.76666667,13.53333333,4.2,36.93333333,38.83333333,18.2,27.63333333,20.8,26.96666667,23.3,27.53333333,12.96666667,7.566666667
36,33,47,49,45,41,28,37,23,4,0,27,46,19,17,30,23,29,21,10,3,,966,39.03333333,44.8,24.2,46.76666667,41.96666667,47.9,29.73333333,27.7,13.53333333,4.2,36.86666667,39.06666667,18.2,27.63333333,20.8,26.96666667,23.26666667,27.53333333,12.93333333,7.566666667
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,21,10,3,,972,38.96666667,45,24.2,46.76666667,41.96666667,47.9,29.66666667,27.66666667,13.53333333,4.2,36.7,39.43333333,18.2,27.63333333,20.8,26.96666667,23.2,27.46666667,12.9,7.566666667
36,33,47,49,45,41,28,36,21,4,0,26,46,19,17,30,23,29,22,10,3,,978,38.96666667,45.13333333,24.2,46.76666667,41.96666667,47.9,29.53333333,27.66666667,13.46666667,4.2,36.46666667,39.8,18.2,27.63333333,20.8,26.96666667,23.2,27.36666667,12.86666667,7.566666667
36,33,47,49,45,41,28,37,22,4,0,27,46,19,17,30,23,27,22,10,3,,984,38.96666667,45.3,24.2,46.76666667,41.96666667,47.9,29.46666667,27.66666667,13.43333333,4.2,36.4,40.06666667,18.2,27.63333333,20.8,26.96666667,23.13333333,27.33333333,12.83333333,7.566666667
36,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,21,9,3,,990,38.76666667,45.6,24.2,46.76666667,41.96666667,47.9,29.36666667,27.63333333,13.36666667,4.2,36.06666667,40.53333333,18.2,27.63333333,20.8,26.96666667,23.1,27.33333333,12.76666667,7.566666667
36,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,,996,38.8,45.86666667,24.2,46.76666667,41.96666667,47.9,29.3,27.6,13.33333333,4.2,35.83333333,40.93333333,18.2,27.63333333,20.8,26.96666667,23.1,27.3,12.76666667,7.566666667
36,33,47,49,45,41,28,37,22,4,0,26,46,19,17,30,23,29,22,10,3,,1002,38.53333333,46.3,24.2,46.76666667,41.96666667,47.9,29.3,27.56666667,13.33333333,4.2,35.76666667,41.13333333,18.2,27.63333333,20.8,26.96666667,23.06666667,27.26666667,12.76666667,7.566666667
36,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,28,21,9,3,,1008,38.26666667,46.83333333,24.2,46.76666667,41.96666667,47.9,29.23333333,27.5,13.33333333,4.2,35.63333333,41.43333333,18.2,27.63333333,20.8,26.96666667,23.06666667,27.26666667,12.73333333,7.566666667
36,33,47,49,45,41,28,36,22,4,0,26,46,19,17,30,23,28,22,10,3,,1014,38.23333333,46.96666667,24.2,46.76666667,41.96666667,47.9,29.16666667,27.43333333,13.33333333,4.2,35.46666667,41.7,18.2,27.63333333,20.8,26.96666667,23,27.23333333,12.73333333,7.5
36,33,47,49,45,41,28,37,22,4,0,26,46,19,17,30,23,28,22,10,3,,1020,38.23333333,47.2,24.2,46.76666667,41.96666667,47.9,29.13333333,27.4,13.3,4.2,35.43333333,41.86666667,18.2,27.63333333,20.8,26.96666667,22.93333333,27.2,12.73333333,7.5
36,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,,1026,38.1,47.56666667,20.33333333,43.63333333,43.96666667,51.9,29.33333333,26.9,13.1,5.533333333,35.23333333,40.2,18.2,29.53333333,19.8,23.96666667,26.93333333,27.1,11.56666667,8.566666667
36,33,47,49,45,41,28,35,23,4,0,26,46,19,17,30,23,29,22,10,3,,1032,38.2,47.66666667,20.33333333,43.63333333,43.96666667,51.9,29.26666667,26.9,13.03333333,5.533333333,35.2,40.46666667,18.2,29.53333333,19.8,23.96666667,26.9,27.1,11.56666667,8.566666667
36,33,46,49,45,41,28,37,23,3,0,26,46,19,17,30,23,29,22,10,3,,1038,38.1,47.96666667,20.33333333,43.63333333,43.96666667,51.9,29.26666667,26.8,13.03333333,5.533333333,35.13333333,40.63333333,18.2,29.53333333,19.8,23.96666667,26.86666667,27.06666667,11.5,8.533333333
36,33,47,49,45,41,28,36,22,4,0,26,46,19,17,30,23,29,22,10,3,,1044,38.1,48.1,20.33333333,43.63333333,43.96666667,51.9,29.26666667,26.8,13.03333333,5.533333333,34.96666667,40.9,18.2,29.53333333,19.8,23.96666667,26.76666667,27.03333333,11.5,8.5
36,33,47,49,45,41,28,36,22,4,0,27,46,19,17,30,23,28,21,10,3,,1050,38,48.23333333,20.33333333,43.63333333,43.96666667,51.9,29.23333333,26.76666667,13.03333333,5.533333333,34.9,41.06666667,18.2,29.53333333,19.8,23.96666667,26.76666667,27,11.46666667,8.466666667
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,1056,37.96666667,48.36666667,20.33333333,43.63333333,43.96666667,51.9,29.13333333,26.73333333,13.03333333,5.5,34.76666667,41.26666667,18.2,29.53333333,19.8,23.96666667,26.73333333,26.96666667,11.46666667,8.466666667
36,33,47,49,45,41,28,37,23,4,0,26,45,19,17,30,23,29,22,9,3,,1062,37.83333333,48.6,20.33333333,43.63333333,43.96666667,51.9,29.1,26.7,13.03333333,5.466666667,34.7,41.6,18.2,29.53333333,19.8,23.96666667,26.7,26.93333333,11.46666667,8.466666667
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,1068,37.76666667,48.76666667,20.3,43.63333333,43.96666667,51.9,29.06666667,26.66666667,13.03333333,5.466666667,34.86666667,41.66666667,18.2,29.53333333,19.8,23.96666667,26.7,26.86666667,11.46666667,8.466666667
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,1074,37.73333333,48.96666667,20.3,43.63333333,43.96666667,51.9,29.03333333,26.66666667,12.96666667,5.366666667,34.63333333,41.96666667,18.2,29.53333333,19.8,23.96666667,26.66666667,26.83333333,11.4,8.4
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,1080,37.63333333,49.13333333,20.26666667,43.63333333,43.96666667,51.9,28.96666667,26.6,12.96666667,5.366666667,34.46666667,42.23333333,18.2,29.53333333,19.8,23.96666667,26.66666667,26.83333333,11.4,8.366666667
42,33,47,49,45,41,28,37,22,4,0,26,46,19,17,30,23,28,22,10,3,,1086,37.66666667,49.3,20.26666667,43.63333333,43.96666667,51.9,28.96666667,26.53333333,12.86666667,5.366666667,34.36666667,42.43333333,18.2,29.53333333,19.8,23.96666667,26.66666667,26.83333333,11.36666667,8.366666667
42,33,46,49,45,41,28,34,23,4,0,26,46,19,17,30,23,28,22,10,3,,1092,37.66666667,49.46666667,20.26666667,43.63333333,43.96666667,51.9,28.9,26.5,12.86666667,5.333333333,34.06666667,42.76666667,18.2,29.53333333,19.8,23.96666667,26.63333333,26.83333333,11.33333333,8.333333333
42,33,47,49,45,41,28,36,22,4,0,26,46,19,17,30,23,29,22,9,3,,1098,37.73333333,48.6,13.6,45.3,49.96666667,46.9,33.9,22.13333333,15.83333333,6.666666667,33.9,42.1,16.23333333,32.46666667,18.8,22.96666667,27,27.76666667,10.63333333,9.7
42,33,47,49,45,41,28,37,23,4,0,27,46,19,17,30,23,29,22,10,3,,1104,37.9,48.83333333,13.6,45.3,49.96666667,46.9,33.73333333,22.13333333,15.73333333,6.666666667,34.03333333,42.23333333,16.23333333,32.46666667,18.8,22.96666667,26.93333333,27.7,10.63333333,9.666666667
42,33,47,49,45,41,28,37,23,4,0,27,46,19,17,30,23,29,22,10,3,,1110,37.9,49.03333333,13.6,45.3,49.96666667,46.9,33.7,22.1,15.63333333,6.633333333,34.13333333,42.36666667,16.23333333,32.46666667,18.8,22.96666667,26.86666667,27.63333333,10.63333333,9.666666667
42,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,1116,38.1,49.1,13.6,45.3,49.96666667,46.9,33.63333333,22.1,15.63333333,6.6,34.13333333,42.53333333,16.23333333,32.46666667,18.8,22.96666667,26.86666667,27.63333333,10.63333333,9.666666667
