x,y
63, 79
64, 78
64, 78
57, 71
57, 70
57, 71
56, 71
57, 71
56, 71
57, 71
58, 71
58, 71
65, 72
64, 71
65, 70
66, 69
67, 69
67, 69
57, 77
56, 78
57, 77
58, 77
57, 77
57, 78
57, 77
56, 77
57, 77
57, 77
62, 71
61, 71
62, 71
62, 70
61, 71
61, 71
62, 77
61, 78
62, 79
63, 79
62, 78
62, 79
62, 80
61, 80
62, 80
63, 80
63, 80
60, 77
61, 77
61, 76
62, 76
62, 75
62, 75
58, 78
58, 79
58, 78
57, 79
56, 79
57, 79
58, 78
57, 78
57, 78
61, 70
60, 69
59, 69
60, 69
60, 70
61, 71
61, 71
68, 74
69, 75
68, 75
69, 75
69, 74
70, 75
69, 76
69, 76
57, 70
56, 71
56, 70
57, 70
58, 70
57, 70
57, 69
58, 69
58, 69
66, 69
67, 70
67, 71
67, 70
66, 71
66, 71
61, 75
60, 75
60, 76
61, 77
62, 78
63, 79
63, 78
62, 78
62, 78
59, 72
59, 71
58, 72
58, 71
59, 72
60, 71
60, 71
64, 80
64, 79
65, 79
65, 78
64, 78
64, 78
64, 77
64, 76
65, 76
65, 75
66, 74
65, 73
66, 74
66, 75
66, 75
64, 67
65, 68
65, 67
65, 68
65, 69
65, 69
49, 59
50, 60
50, 59
51, 60
50, 61
51, 62
52, 62
52, 61
52, 61
41, 75
42, 75
43, 76
43, 75
44, 76
45, 77
44, 78
44, 77
44, 77
35, 69
34, 68
35, 68
34, 67
35, 67
35, 68
36, 68
37, 69
38, 70
37, 69
37, 69
49, 49
49, 50
50, 49
51, 50
52, 49
51, 50
51, 49
51, 48
52, 49
52, 49
48, 64
47, 65
46, 66
45, 65
44, 66
43, 65
42, 65
43, 66
42, 67
42, 67
41, 51
42, 52
43, 51
43, 50
44, 51
43, 51
42, 51
41, 52
41, 51
41, 52
41, 52
28, 51
27, 52
27, 51
26, 52
25, 52
25, 52
48, 74
48, 75
49, 76
50, 76
49, 76
49, 76
44, 52
45, 52
44, 52
43, 52
44, 51
43, 52
42, 51
41, 51
41, 51
53, 70
52, 70
51, 70
50, 69
50, 68
50, 69
50, 69
24, 51
25, 51
24, 51
24, 52
25, 53
24, 52
25, 51
24, 50
24, 50
53, 48
54, 47
53, 46
54, 46
54, 47
53, 48
54, 47
54, 46
53, 47
53, 47
36, 69
35, 69
35, 70
34, 71
35, 70
34, 69
34, 68
34, 68
42, 51
41, 52
40, 51
41, 50
41, 51
42, 52
41, 53
40, 54
41, 55
42, 56
42, 56
49, 68
48, 69
47, 68
47, 69
47, 70
47, 69
47, 70
48, 70
48, 70
52, 62
51, 62
50, 62
49, 61
50, 62
51, 62
52, 61
51, 60
52, 60
53, 60
53, 60
43, 76
43, 77
44, 76
45, 75
45, 74
46, 75
46, 76
47, 75
47, 76
47, 76
50, 76
49, 76
50, 77
51, 77
51, 78
52, 77
53, 77
54, 77
54, 76
53, 76
53, 76
43, 66
43, 67
44, 66
43, 66
42, 67
43, 67
43, 68
44, 69
43, 68
43, 68
42, 53
43, 54
42, 53
43, 53
42, 54
43, 54
43, 54
42, 67
43, 67
44, 68
43, 68
43, 69
43, 70
42, 70
42, 70
52, 77
51, 76
52, 76
52, 77
53, 77
54, 76
54, 75
55, 74
56, 74
56, 74
43, 53
42, 52
41, 53
42, 52
42, 53
43, 54
43, 53
43, 53
41, 56
42, 57
41, 57
40, 56
39, 56
38, 55
39, 56
39, 57
38, 57
37, 57
37, 57
35, 68
36, 67
37, 68
38, 67
38, 66
38, 66
23, 51
24, 51
23, 52
22, 53
21, 53
20, 54
21, 54
20, 54
20, 54
47, 77
46, 78
47, 77
46, 76
47, 77
46, 77
45, 77
46, 78
46, 78
49, 71
48, 71
48, 70
49, 69
49, 70
49, 70
52, 60
51, 61
52, 60
52, 61
52, 60
52, 59
52, 60
53, 61
53, 61
53, 46
54, 45
55, 44
55, 45
56, 44
57, 44
56, 45
56, 44
57, 45
57, 45
55, 73
56, 74
56, 75
55, 76
56, 77
57, 76
58, 77
58, 77
41, 71
41, 70
41, 69
41, 70
41, 71
41, 70
42, 69
43, 69
42, 68
42, 68
38, 67
37, 68
37, 69
37, 68
38, 69
37, 69
36, 70
35, 70
35, 70
44, 52
45, 53
44, 54
43, 54
44, 55
43, 55
44, 54
44, 53
45, 52
45, 52
57, 44
56, 43
57, 44
56, 44
56, 45
57, 45
57, 44
56, 45
56, 45
21, 53
20, 52
21, 53
20, 54
20, 53
20, 53
38, 56
37, 55
38, 54
38, 55
38, 54
38, 53
39, 52
39, 53
39, 53
54, 62
53, 61
54, 60
53, 61
53, 60
53, 59
53, 59
48, 71
49, 71
49, 70
50, 70
50, 69
49, 69
49, 68
48, 67
48, 67
45, 77
46, 78
46, 79
46, 78
47, 78
46, 77
47, 76
47, 76
39, 54
40, 53
41, 53
40, 52
40, 53
40, 54
40, 54
19, 52
20, 53
21, 52
21, 51
21, 50
20, 51
21, 51
22, 52
21, 51
21, 51
48, 68
49, 67
50, 67
49, 68
50, 69
49, 70
49, 70
44, 51
44, 52
44, 51
43, 52
43, 51
42, 50
43, 51
44, 51
44, 51
52, 59
51, 58
50, 58
50, 59
51, 60
51, 61
51, 60
51, 60
59, 77
60, 78
61, 77
60, 77
61, 76
62, 76
63, 77
64, 78
64, 78
35, 71
35, 70
34, 70
35, 69
36, 69
35, 68
36, 67
36, 67
43, 67
43, 66
43, 67
43, 68
44, 67
45, 66
44, 67
43, 68
43, 67
42, 67
42, 67
47, 75
47, 76
48, 75
49, 75
48, 76
47, 76
47, 75
48, 74
48, 74
57, 45
57, 44
58, 43
57, 42
56, 41
56, 42
55, 41
55, 42
56, 41
56, 42
56, 42
55, 41
54, 42
54, 41
55, 41
54, 40
54, 40
49, 74
49, 75
48, 76
47, 77
48, 77
49, 77
50, 78
50, 78
48, 69
47, 68
48, 68
48, 67
49, 66
50, 65
50, 65
42, 68
43, 68
42, 69
42, 70
41, 69
40, 70
40, 70
45, 52
46, 52
45, 51
46, 50
46, 51
47, 51
47, 51
40, 55
41, 56
41, 55
42, 56
43, 56
43, 56
35, 67
35, 66
34, 65
33, 66
34, 67
34, 67
22, 50
22, 51
23, 50
24, 50
25, 50
26, 51
27, 51
28, 52
27, 51
28, 51
28, 51
65, 79
64, 80
65, 80
66, 81
65, 82
66, 81
65, 82
65, 82
51, 59
51, 60
50, 60
51, 59
50, 58
51, 59
51, 59
50, 79
49, 78
50, 79
49, 79
48, 80
49, 79
50, 79
50, 79
49, 65
50, 64
51, 64
51, 63
51, 64
50, 64
49, 65
50, 65
50, 65
64, 81
63, 82
62, 81
63, 80
63, 79
64, 78
63, 78
62, 78
62, 77
62, 77
46, 51
45, 51
45, 52
46, 51
46, 50
47, 51
46, 50
45, 51
45, 51
50, 58
50, 57
49, 57
50, 58
49, 58
50, 57
49, 58
48, 57
48, 56
48, 57
48, 57
54, 41
55, 42
56, 41
55, 40
54, 41
54, 42
53, 42
53, 43
53, 42
52, 42
52, 42
42, 57
41, 56
42, 57
41, 56
40, 56
40, 57
41, 57
40, 57
40, 57
35, 68
34, 68
33, 69
33, 68
34, 68
33, 68
34, 68
33, 67
33, 66
32, 66
32, 66
39, 71
40, 70
41, 71
42, 70
43, 70
43, 70
29, 51
30, 52
29, 51
28, 50
27, 50
26, 51
25, 52
25, 51
25, 51
46, 51
45, 50
46, 49
45, 50
44, 51
45, 51
44, 51
45, 50
46, 49
47, 50
47, 50
49, 79
50, 78
51, 79
52, 80
52, 79
53, 79
52, 78
53, 79
52, 79
53, 78
53, 78
63, 77
62, 78
62, 79
63, 80
64, 81
64, 81
33, 67
32, 67
31, 68
32, 69
32, 70
31, 69
31, 70
32, 71
33, 71
32, 70
32, 70
47, 58
48, 59
49, 59
50, 60
51, 61
50, 60
50, 60
51, 42
51, 41
52, 40
53, 39
52, 39
53, 38
54, 38
53, 38
53, 38
50, 64
50, 65
51, 66
52, 67
52, 66
51, 66
51, 67
52, 66
51, 66
51, 65
51, 65
41, 57
41, 56
40, 56
39, 56
38, 55
38, 56
39, 55
38, 56
38, 56
42, 71
43, 70
44, 70
44, 69
45, 70
44, 71
45, 72
45, 73
45, 73
26, 52
27, 53
26, 54
26, 53
26, 54
27, 55
28, 56
27, 57
26, 57
26, 57
33, 69
32, 68
31, 68
32, 67
33, 68
34, 67
33, 66
34, 65
35, 66
36, 66
36, 66
46, 74
46, 75
47, 74
48, 75
47, 74
46, 74
45, 75
44, 76
45, 77
45, 77
48, 49
49, 48
49, 49
49, 50
49, 51
50, 51
49, 52
49, 51
48, 51
49, 50
49, 50
54, 78
53, 78
54, 79
54, 80
53, 80
52, 81
51, 81
50, 82
51, 82
50, 82
50, 82
50, 65
50, 66
50, 65
51, 65
51, 64
52, 64
53, 64
53, 65
53, 65
63, 80
64, 79
63, 79
64, 79
65, 78
65, 78
52, 37
51, 37
50, 36
49, 35
48, 35
48, 34
47, 33
47, 33
38, 55
38, 56
37, 57
36, 57
37, 57
37, 58
38, 59
38, 59
25, 57
25, 56
25, 55
26, 56
27, 55
27, 56
28, 57
29, 57
29, 57
51, 61
50, 60
50, 59
49, 58
48, 58
47, 59
48, 60
48, 60
39, 58
40, 57
39, 56
39, 55
38, 55
39, 54
40, 55
40, 55
54, 65
55, 65
56, 66
57, 67
58, 68
59, 67
58, 66
58, 66
28, 56
29, 55
30, 56
31, 55
30, 56
29, 57
29, 57
46, 33
45, 32
46, 31
47, 31
46, 32
46, 31
46, 32
46, 32
49, 59
49, 60
50, 61
50, 62
51, 63
50, 64
50, 64
36, 67
36, 66
35, 66
36, 66
37, 66
37, 66
50, 49
51, 50
51, 51
51, 50
52, 51
52, 52
51, 53
51, 53
45, 76
46, 75
47, 76
46, 77
46, 78
46, 77
46, 77
66, 79
65, 78
64, 77
64, 76
63, 77
62, 77
62, 76
61, 75
61, 75
51, 81
52, 80
53, 79
53, 80
54, 80
54, 81
54, 81
60, 75
61, 74
60, 73
59, 74
60, 73
59, 74
59, 75
60, 76
60, 76
47, 78
46, 78
45, 78
44, 79
43, 79
44, 79
44, 78
43, 78
43, 78
57, 66
58, 67
59, 66
58, 65
58, 66
59, 65
58, 65
58, 66
59, 65
60, 64
60, 64
45, 32
45, 33
44, 32
45, 32
45, 33
44, 34
45, 33
44, 32
43, 32
43, 32
28, 56
28, 55
27, 55
27, 56
26, 56
27, 56
27, 55
27, 55
51, 64
50, 65
49, 66
50, 65
50, 66
51, 67
51, 66
51, 66
55, 80
55, 79
55, 80
56, 80
55, 80
55, 80
52, 53
53, 52
52, 52
51, 51
50, 50
50, 50
41, 56
42, 55
41, 55
42, 54
43, 54
42, 55
41, 56
42, 57
43, 56
43, 55
43, 55
38, 66
37, 66
36, 66
37, 67
37, 66
36, 65
37, 64
36, 63
36, 63
51, 50
51, 51
52, 50
51, 51
51, 50
51, 50
59, 76
59, 75
58, 74
59, 75
58, 74
59, 75
58, 74
58, 74
27, 56
28, 55
29, 54
28, 53
29, 53
29, 53
56, 80
55, 81
56, 82
55, 82
56, 83
55, 83
54, 83
53, 84
53, 84
42, 78
43, 77
43, 78
43, 79
42, 79
42, 78
42, 78
60, 63
60, 62
61, 63
62, 63
63, 62
63, 63
63, 64
64, 64
65, 63
65, 63
37, 63
37, 64
36, 63
35, 63
35, 64
35, 64
44, 55
44, 54
45, 53
44, 52
45, 51
46, 51
46, 51
44, 32
43, 32
44, 33
45, 33
46, 32
45, 31
46, 30
46, 31
46, 30
46, 30
52, 65
52, 64
52, 63
52, 62
52, 61
51, 62
51, 63
50, 62
51, 62
52, 62
52, 62
53, 61
53, 62
53, 63
54, 63
55, 62
55, 63
56, 63
57, 64
57, 65
57, 66
57, 66
47, 50
47, 51
48, 50
48, 49
48, 50
47, 49
48, 50
49, 49
49, 49
57, 73
56, 73
55, 72
54, 71
55, 72
55, 73
55, 73
64, 62
64, 61
65, 62
64, 62
65, 62
64, 63
64, 63
52, 85
53, 86
54, 87
55, 88
56, 87
57, 87
56, 86
56, 85
56, 85
41, 78
40, 78
41, 77
41, 78
40, 77
41, 77
41, 77
35, 65
35, 64
35, 63
36, 62
36, 63
37, 62
37, 62
51, 49
52, 50
53, 51
52, 51
51, 50
52, 50
53, 51
53, 51
47, 31
46, 31
46, 30
47, 30
46, 30
47, 29
48, 29
47, 28
48, 29
48, 29
28, 54
29, 54
30, 54
31, 55
32, 54
33, 54
34, 53
34, 53
56, 65
56, 64
56, 63
57, 63
56, 63
57, 62
56, 62
55, 63
55, 64
55, 65
55, 65
55, 74
55, 75
56, 74
56, 73
56, 72
55, 72
55, 72
49, 29
48, 28
49, 27
49, 26
48, 25
49, 24
48, 25
48, 26
48, 27
48, 27
48, 49
48, 50
47, 49
47, 50
48, 49
49, 50
49, 51
49, 50
49, 51
50, 51
50, 51
56, 86
55, 86
54, 87
55, 86
54, 86
54, 87
53, 88
52, 88
52, 88
42, 77
42, 78
42, 79
43, 78
43, 77
44, 78
45, 78
44, 78
45, 77
46, 77
46, 77
36, 61
37, 62
37, 61
37, 60
37, 61
37, 62
38, 63
37, 64
37, 64
65, 64
65, 63
65, 62
65, 63
65, 64
64, 65
64, 66
65, 65
65, 64
65, 64
52, 51
51, 50
52, 49
51, 50
52, 51
53, 51
52, 51
51, 51
50, 52
50, 52
33, 54
33, 53
34, 52
33, 52
33, 53
32, 54
32, 54
56, 64
56, 65
55, 66
54, 66
53, 65
52, 66
53, 67
53, 67
56, 71
57, 72
56, 71
57, 71
56, 71
55, 71
56, 72
56, 72
64, 65
65, 66
66, 67
67, 68
67, 67
67, 68
68, 69
67, 69
67, 69
31, 53
32, 52
31, 51
31, 52
32, 51
33, 52
33, 52
45, 76
46, 76
46, 75
47, 76
48, 76
48, 77
48, 78
48, 78
51, 51
50, 52
51, 51
52, 52
53, 53
52, 54
53, 53
52, 54
51, 55
51, 55
52, 87
51, 86
51, 87
52, 87
52, 86
52, 86
38, 64
38, 65
37, 65
38, 64
37, 64
38, 65
39, 64
40, 64
40, 65
40, 65
49, 52
48, 52
48, 53
49, 53
50, 53
49, 53
49, 53
47, 27
48, 26
48, 25
49, 26
50, 27
49, 27
50, 27
51, 26
52, 25
51, 26
51, 26
53, 68
53, 67
54, 67
53, 66
53, 65
54, 65
53, 64
54, 64
54, 64
50, 52
49, 51
48, 50
47, 50
46, 51
47, 50
46, 49
46, 49
67, 70
67, 71
66, 71
67, 70
66, 69
67, 70
68, 69
68, 69
41, 64
40, 64
41, 64
41, 65
40, 66
39, 67
39, 67
34, 53
33, 54
33, 53
33, 52
32, 51
32, 51
53, 85
52, 86
52, 85
53, 86
52, 85
51, 84
50, 84
50, 85
50, 85
47, 79
48, 79
49, 78
50, 79
51, 80
51, 81
51, 80
52, 81
52, 81
57, 71
57, 70
56, 71
57, 70
58, 70
58, 71
58, 71
50, 54
49, 53
50, 54
51, 53
50, 54
49, 53
48, 54
47, 54
47, 54
52, 25
51, 26
51, 27
50, 27
51, 26
50, 26
50, 26
57, 70
58, 71
59, 72
60, 72
59, 72
60, 73
59, 72
60, 72
60, 72
47, 48
48, 47
48, 48
47, 49
48, 49
47, 50
46, 50
45, 51
46, 51
46, 50
46, 50
51, 27
52, 26
51, 26
52, 26
52, 25
53, 24
52, 25
51, 26
50, 27
50, 27
68, 68
68, 67
67, 67
68, 68
67, 67
67, 67
38, 68
37, 68
37, 69
36, 68
35, 69
35, 70
35, 69
36, 69
37, 69
36, 70
36, 70
51, 80
52, 81
51, 80
51, 81
52, 81
52, 81
33, 52
32, 52
33, 53
33, 54
32, 53
32, 54
31, 53
30, 54
30, 55
29, 56
29, 56
48, 54
49, 53
48, 54
49, 53
50, 54
51, 54
51, 54
51, 85
52, 84
52, 83
52, 82
51, 81
51, 81
54, 65
55, 64
54, 65
53, 66
52, 66
51, 65
52, 65
52, 64
52, 65
53, 66
53, 66
59, 71
59, 70
58, 70
59, 69
59, 68
60, 69
60, 69
30, 57
29, 58
30, 57
29, 58
30, 58
29, 58
28, 59
27, 58
26, 57
26, 57
50, 82
49, 83
50, 84
50, 83
49, 83
49, 84
49, 84
35, 70
36, 71
36, 72
36, 73
37, 74
38, 73
39, 73
38, 73
37, 72
37, 73
37, 73
52, 66
53, 66
53, 67
54, 68
53, 69
53, 70
54, 70
55, 69
54, 70
54, 69
54, 69
68, 68
68, 69
67, 70
68, 69
68, 70
67, 71
67, 72
67, 73
67, 73
51, 80
52, 79
51, 79
52, 80
53, 80
53, 79
53, 79
51, 27
52, 26
53, 26
52, 25
53, 25
52, 26
51, 27
51, 27
52, 54
53, 54
53, 55
54, 56
53, 57
53, 57
46, 49
46, 48
47, 48
48, 47
49, 46
49, 46
54, 68
55, 67
55, 68
56, 67
57, 68
57, 68
37, 72
37, 71
37, 72
36, 71
37, 70
36, 70
37, 71
37, 72
36, 71
36, 72
36, 72
66, 74
67, 73
66, 72
66, 73
67, 74
66, 74
67, 75
68, 76
68, 76
60, 70
59, 71
60, 72
61, 73
62, 74
61, 74
60, 75
61, 74
62, 74
61, 74
61, 74
50, 27
50, 26
50, 25
49, 25
50, 25
51, 25
51, 26
50, 26
50, 26
54, 56
54, 57
53, 58
53, 57
52, 57
53, 56
52, 56
53, 57
53, 58
53, 59
53, 59
25, 56
26, 56
25, 55
25, 56
24, 57
24, 58
23, 57
23, 58
23, 58
54, 80
55, 79
54, 80
55, 79
55, 78
55, 78
49, 45
48, 46
47, 47
48, 47
49, 48
50, 47
49, 46
48, 46
48, 46
49, 83
49, 82
48, 83
47, 83
47, 84
48, 84
49, 84
48, 83
48, 83
22, 58
22, 57
21, 57
20, 58
19, 57
18, 57
17, 58
18, 57
18, 57
49, 25
49, 26
50, 25
49, 26
49, 25
50, 25
51, 26
51, 26
68, 75
67, 74
66, 73
67, 72
68, 71
68, 71
47, 45
46, 44
47, 43
46, 43
45, 43
45, 42
45, 43
46, 42
47, 43
47, 43
54, 78
55, 77
55, 76
54, 77
55, 76
54, 76
54, 75
54, 74
54, 74
58, 67
59, 66
59, 67
58, 67
59, 66
59, 66
36, 73
35, 73
35, 74
34, 74
35, 73
36, 73
36, 72
36, 72
49, 84
48, 83
47, 83
46, 83
45, 83
45, 83
62, 75
61, 75
62, 75
61, 75
62, 74
61, 74
60, 74
61, 75
60, 76
60, 76
52, 59
53, 59
52, 59
51, 59
51, 60
50, 60
49, 60
49, 59
48, 59
48, 59
61, 76
61, 77
60, 77
61, 78
62, 77
61, 77
60, 77
60, 77
60, 65
61, 65
62, 65
63, 66
62, 65
61, 65
61, 65
17, 57
16, 57
16, 56
16, 55
17, 56
16, 55
17, 54
17, 54
44, 84
45, 85
44, 84
45, 85
44, 85
43, 84
43, 84
69, 71
70, 72
69, 73
69, 74
70, 74
69, 74
69, 74
50, 27
49, 27
48, 27
48, 26
49, 25
48, 26
48, 26
48, 60
49, 61
50, 62
50, 61
51, 62
51, 63
50, 64
51, 64
50, 65
50, 65
48, 44
48, 45
49, 46
48, 46
49, 46
48, 47
49, 46
49, 46
36, 73
35, 72
35, 73
36, 74
35, 74
36, 75
36, 75
55, 74
55, 75
54, 75
54, 74
55, 74
56, 74
55, 75
54, 74
54, 74
50, 47
51, 48
52, 49
53, 50
53, 51
53, 51
53, 74
54, 75
53, 74
54, 73
53, 73
52, 74
52, 73
52, 73
70, 74
69, 73
69, 74
69, 75
68, 75
67, 76
68, 76
68, 77
67, 77
67, 77
18, 55
18, 56
17, 56
16, 56
16, 57
16, 56
16, 55
16, 56
16, 57
17, 57
17, 57
47, 26
48, 26
49, 27
49, 26
48, 26
49, 27
50, 27
50, 27
36, 74
35, 75
34, 76
35, 76
34, 77
34, 76
34, 76
44, 84
44, 85
45, 85
46, 86
46, 85
45, 85
46, 86
46, 86
62, 65
61, 66
60, 67
59, 66
60, 67
61, 66
62, 65
62, 65
61, 78
60, 78
61, 77
62, 76
62, 77
63, 77
62, 77
63, 78
62, 77
62, 76
62, 76
50, 64
51, 64
51, 63
52, 62
53, 61
53, 62
53, 62
53, 73
54, 73
54, 72
55, 71
54, 72
53, 72
52, 71
52, 72
52, 73
52, 73
54, 50
55, 50
55, 49
56, 49
57, 49
56, 50
55, 50
54, 49
53, 48
53, 48
49, 26
50, 27
51, 27
50, 27
49, 26
50, 27
51, 27
51, 26
51, 26
16, 58
17, 58
18, 58
18, 57
17, 57
17, 56
17, 55
18, 54
18, 54
66, 76
65, 76
64, 75
65, 75
65, 74
64, 74
65, 75
66, 76
65, 76
65, 76
62, 75
63, 75
63, 76
62, 75
63, 75
62, 76
62, 76
46, 85
46, 86
47, 85
48, 84
49, 83
50, 82
51, 83
52, 83
53, 84
53, 85
53, 85
33, 77
32, 77
33, 76
34, 76
34, 75
33, 74
32, 73
31, 74
30, 75
30, 75
63, 65
64, 66
64, 65
64, 66
65, 67
65, 66
65, 67
65, 67
53, 63
53, 64
52, 64
53, 65
54, 64
53, 64
53, 63
53, 62
52, 61
52, 61
64, 77
65, 76
66, 77
65, 76
64, 77
65, 76
66, 75
66, 74
65, 75
64, 74
64, 74
61, 75
62, 74
62, 73
61, 72
61, 71
62, 71
62, 72
62, 72
52, 85
52, 84
53, 84
54, 83
53, 82
54, 82
54, 82
53, 72
54, 72
53, 72
54, 71
55, 71
56, 71
57, 71
58, 71
57, 72
56, 73
56, 73
19, 55
20, 54
19, 55
18, 56
19, 55
19, 55
51, 60
50, 60
50, 61
49, 60
50, 60
49, 61
50, 60
50, 60
31, 75
32, 75
31, 74
31, 73
32, 72
31, 72
31, 71
32, 70
32, 71
32, 71
51, 27
52, 26
51, 27
50, 27
50, 26
51, 26
51, 27
51, 26
51, 26
66, 66
66, 65
67, 65
68, 66
67, 67
66, 67
66, 68
66, 68
52, 49
53, 50
52, 51
53, 51
53, 52
54, 51
54, 50
54, 49
54, 49
19, 56
20, 55
20, 54
21, 54
20, 55
21, 54
21, 53
20, 52
20, 52
64, 75
65, 76
66, 76
65, 77
65, 76
65, 75
66, 76
66, 76
50, 59
49, 58
48, 58
47, 59
48, 59
48, 59
62, 73
63, 73
62, 72
63, 71
64, 70
64, 69
63, 68
63, 68
66, 67
67, 68
68, 69
67, 69
68, 70
68, 71
69, 71
69, 71
33, 72
34, 72
34, 71
34, 70
35, 71
34, 70
33, 71
34, 70
34, 71
35, 72
35, 72
51, 27
51, 26
50, 26
50, 27
51, 26
51, 27
50, 26
49, 25
49, 25
55, 81
54, 81
54, 80
53, 81
54, 80
54, 81
53, 81
53, 81
56, 72
56, 73
55, 73
55, 72
56, 73
56, 73
55, 50
54, 49
54, 48
53, 49
54, 50
53, 51
53, 52
54, 51
54, 50
54, 51
54, 51
20, 51
19, 51
20, 52
20, 51
20, 52
20, 52
62, 69
63, 70
62, 69
61, 69
62, 69
63, 69
63, 69
70, 71
71, 71
72, 70
72, 71
71, 72
72, 73
73, 73
73, 72
72, 72
73, 72
73, 72
57, 72
56, 73
57, 74
58, 74
58, 73
57, 74
57, 74
48, 26
49, 25
50, 24
49, 25
48, 25
47, 24
48, 24
47, 25
46, 26
47, 27
47, 27
53, 50
54, 50
53, 49
54, 49
55, 50
54, 51
54, 51
36, 72
36, 71
37, 71
38, 71
37, 70
36, 71
35, 70
36, 71
36, 72
35, 72
35, 72
67, 76
67, 77
68, 78
69, 77
68, 77
69, 77
69, 76
70, 77
70, 77
54, 81
54, 80
53, 81
54, 80
54, 81
55, 80
55, 79
55, 79
49, 60
50, 59
50, 60
50, 59
49, 58
50, 59
50, 58
49, 59
49, 58
50, 58
50, 58
56, 74
57, 75
57, 74
57, 75
57, 76
58, 75
57, 76
58, 75
57, 75
57, 74
57, 74
53, 52
53, 51
54, 50
55, 50
55, 49
55, 49
35, 71
35, 70
36, 71
35, 72
34, 73
35, 73
35, 73
64, 68
63, 68
63, 67
62, 68
61, 67
61, 68
60, 69
59, 68
58, 67
58, 67
54, 80
55, 81
54, 81
54, 82
54, 83
53, 82
53, 83
53, 82
53, 82
49, 58
50, 57
51, 57
50, 57
50, 58
50, 59
49, 58
50, 59
51, 59
52, 58
52, 58
19, 51
20, 50
21, 50
20, 51
19, 52
19, 51
20, 52
21, 53
20, 54
21, 54
21, 54
72, 73
71, 72
70, 72
71, 71
71, 70
72, 69
71, 69
71, 69
48, 26
47, 25
47, 24
47, 23
46, 23
45, 23
45, 22
44, 23
45, 23
46, 24
46, 24
71, 77
72, 77
73, 78
72, 78
72, 79
73, 80
72, 79
72, 79
53, 58
52, 58
53, 58
52, 59
53, 59
52, 60
53, 59
52, 60
52, 61
51, 60
51, 60
56, 73
56, 72
57, 72
58, 71
57, 72
56, 71
56, 71
72, 69
71, 69
70, 69
69, 70
68, 69
69, 69
68, 69
68, 69
34, 74
35, 73
34, 74
35, 74
36, 73
36, 73
52, 81
53, 81
52, 81
53, 82
52, 83
51, 84
51, 84
73, 79
73, 78
72, 78
72, 79
71, 79
72, 80
72, 79
72, 79
58, 68
57, 68
58, 68
58, 69
57, 69
58, 70
58, 70
56, 49
55, 49
56, 48
56, 49
55, 50
55, 50
20, 54
21, 54
22, 54
22, 55
22, 54
22, 55
22, 56
22, 56
46, 23
47, 23
47, 24
48, 24
47, 24
47, 24
55, 75
54, 75
55, 75
56, 76
57, 76
58, 77
59, 76
59, 75
58, 74
58, 74
63, 71
64, 70
64, 71
64, 72
64, 73
63, 73
64, 72
65, 71
65, 71
63, 73
64, 72
63, 71
63, 72
64, 71
64, 72
64, 71
65, 70
65, 71
64, 72
64, 72
65, 81
66, 81
66, 80
67, 80
66, 80
66, 79
67, 79
66, 80
67, 80
67, 81
67, 81
60, 71
60, 72
61, 73
60, 73
60, 72
59, 72
59, 73
59, 74
60, 75
60, 75
56, 80
55, 81
56, 81
57, 80
58, 79
57, 80
56, 81
55, 80
55, 80
53, 75
52, 74
53, 75
52, 76
52, 75
51, 74
50, 74
50, 75
49, 74
49, 73
49, 73
60, 73
60, 74
60, 75
61, 74
61, 73
61, 73
59, 75
59, 74
58, 73
59, 73
59, 72
58, 72
57, 71
57, 71
62, 77
61, 78
62, 79
61, 79
60, 78
59, 78
59, 78
58, 75
57, 75
56, 75
56, 74
56, 73
55, 73
56, 73
57, 73
58, 74
58, 74
61, 74
60, 74
61, 74
62, 74
61, 73
60, 74
60, 74
63, 71
62, 72
61, 71
60, 70
61, 69
61, 68
62, 68
63, 67
63, 67
64, 71
64, 72
63, 73
63, 72
62, 71
61, 72
61, 72
59, 77
59, 78
60, 77
59, 76
59, 77
58, 78
58, 77
58, 77
66, 80
65, 80
64, 80
63, 79
62, 79
61, 79
62, 79
62, 78
62, 78
61, 75
61, 76
62, 77
63, 76
64, 76
64, 75
63, 75
63, 75
56, 80
56, 79
56, 80
57, 79
58, 79
57, 80
58, 80
58, 80
48, 72
47, 73
46, 72
47, 73
46, 72
45, 72
46, 71
46, 70
47, 70
47, 71
47, 71
58, 71
58, 72
57, 71
58, 72
58, 71
57, 72
56, 71
56, 71
43, 54
44, 53
43, 53
42, 52
43, 51
42, 51
43, 52
42, 52
43, 53
42, 53
42, 53
48, 66
48, 67
48, 66
49, 67
48, 66
49, 67
48, 68
48, 68
54, 53
54, 54
55, 53
54, 53
53, 54
54, 53
55, 53
56, 53
56, 53
44, 55
43, 55
42, 56
43, 56
42, 56
43, 56
43, 56
53, 55
52, 54
53, 54
52, 54
51, 55
51, 55
38, 60
37, 61
37, 62
38, 63
39, 63
39, 64
40, 65
41, 64
42, 63
42, 63
49, 49
48, 49
49, 48
49, 49
50, 48
49, 47
49, 47
65, 72
66, 73
67, 74
68, 73
69, 73
69, 72
68, 73
67, 72
67, 72
52, 59
53, 60
54, 59
54, 58
55, 58
54, 57
54, 57
49, 52
48, 52
48, 53
49, 53
48, 53
47, 53
46, 53
47, 52
46, 52
46, 53
46, 53
53, 57
54, 56
54, 55
55, 55
54, 54
54, 55
53, 55
53, 55
67, 71
