with,,without,
53,66,52,85
44,66,53,85
56,66,54,85
56,66,55,85
58,66,55,85
57,66,56,85
58,66,58,85
59,66,58,85
59,66,61,85
67,66,61,85
67,66,56,85
66,66,61,85
67,66,61,85
69,66,61,85
68,66,61,85
70,66,61,85
71,66,61,85
72,66,61,85
74,66,61,85
73,66,58,85
73,66,61,85
74,66,60,85
73,66,60,85
72,66,62,85
72,66,62,85
71,66,59,85
71,66,58,85
70,66,64,85
70,66,54,85
72,66,64,85
72,66,50,85
68,66,64,85
61,66,64,85
61,66,63,85
62,66,60,85
68,66,53,85
68,66,52,85
67,66,52,85
66,66,53,85
64,66,53,85
64,66,51,85
64,66,51,85
65,66,50,85
66,66,49,85
66,66,53,85
65,66,55,85
65,66,53,85
38,66,51,85
54,66,55,85
62,66,61,85
61,66,62,85
58,66,62,85
58,66,65,85
58,66,65,85
60,66,55,85
60,66,55,85
56,66,51,85
55,66,51,85
55,66,54,85
60,66,55,85
60,66,56,85
48,66,53,85
49,66,53,85
49,66,50,85
49,66,59,85
49,66,59,85
48,66,51,85
48,66,51,85
58,66,51,85
56,66,51,85
53,66,60,85
53,66,57,85
38,66,58,85
57,66,61,85
52,66,61,85
58,66,64,85
63,66,57,85
57,66,59,85
57,66,59,85
58,66,60,85
59,66,61,85
58,66,61,85
59,66,61,85
59,66,57,85
59,66,57,85
61,66,57,85
56,66,58,85
56,66,59,85
60,66,59,85
60,66,58,85
62,66,59,85
53,66,59,85
57,66,57,85
57,66,55,85
60,66,54,85
57,66,51,85
59,66,51,85
59,66,51,85
58,66,53,85
49,66,52,85
56,66,54,85
56,66,57,85
53,66,58,85
41,66,58,85
59,66,58,85
55,66,51,85
41,66,51,85
41,66,51,85
38,66,51,85
47,66,51,85
41,66,59,85
54,66,61,85
52,66,61,85
52,66,53,85
47,66,70,85
63,66,70,85
62,66,52,85
62,66,60,85
63,66,60,85
55,66,65,85
55,66,56,85
54,66,69,85
52,66,69,85
53,66,63,85
52,66,63,85
52,66,59,85
53,66,58,85
57,66,65,85
58,66,70,85
52,66,66,85
53,66,54,85
58,66,51,85
54,66,55,85
53,66,55,85
65,66,49,85
64,66,56,85
62,66,61,85
61,66,58,85
61,66,60,85
59,66,57,85
59,66,60,85
51,66,60,85
58,66,59,85
60,66,59,85
59,66,63,85
59,66,63,85
58,66,61,85
57,66,59,85
56,66,63,85
56,66,63,85
56,66,52,85
57,66,63,85
56,66,49,85
57,66,49,85
58,66,47,85
58,66,47,85
66,66,62,85
52,66,64,85
58,66,65,85
59,66,71,85
57,66,69,85
57,66,52,85
58,66,52,85
58,66,52,85
61,66,55,85
55,66,55,85
57,66,59,85
59,66,60,85
45,66,63,85
55,66,61,85
57,66,56,85
52,66,54,85
39,66,55,85
41,66,59,85
45,66,59,85
47,66,59,85
50,66,58,85
44,66,53,85
44,66,56,85
28,66,59,85
40,66,58,85
46,66,57,85
59,66,58,85
28,66,72,84
29,66,71,84
29,66,70,84
30,66,61,84
30,66,60,84
30,66,59,84
29,66,69,84
28,66,68,84
29,66,68,84
29,66,61,84
29,66,67,84
29,66,65,84
28,66,64,84
29,66,64,84
29,66,65,84
30,66,65,84
31,66,61,84
32,66,62,84
32,66,58,84
33,66,60,84
50,66,61,84
50,66,60,84
57,66,60,84
48,66,61,84
60,66,70,84
55,66,68,84
59,66,68,84
67,66,68,84
53,66,57,84
71,66,57,84
46,66,39,84
53,66,57,84
48,66,50,84
55,66,50,84
52,66,52,84
53,66,57,84
53,66,60,84
66,66,50,84
68,66,50,84
69,66,62,84
69,66,58,84
69,66,60,84
69,66,63,84
57,66,65,84
57,66,62,84
61,66,63,84
59,66,57,84
57,66,58,84
57,66,60,84
57,66,57,84
46,66,57,84
69,66,57,84
69,66,57,84
51,66,57,84
51,66,57,84
50,66,57,84
49,66,62,84
70,66,67,84
72,66,68,84
71,66,68,84
71,66,52,84
59,66,53,84
50,66,54,84
72,66,55,84
58,66,56,84
58,66,57,84
57,66,58,84
57,66,59,84
70,66,60,84
71,66,61,84
56,66,61,84
57,66,60,84
57,66,59,84
57,66,59,84
56,66,62,84
50,66,66,84
58,66,67,84
58,66,68,84
66,66,55,84
65,66,59,84
66,66,62,84
69,66,62,84
68,66,51,84
63,66,62,84
62,66,67,84
71,66,61,84
72,66,61,84
71,66,61,84
71,66,61,84
65,66,59,84
68,66,63,84
49,66,63,84
50,66,66,84
72,66,65,84
71,66,61,84
50,66,61,84
70,66,54,84
50,66,68,84
72,66,63,84
73,66,58,84
74,66,66,84
74,66,53,84
51,66,53,84
73,66,65,84
57,66,65,84
56,66,62,84
55,66,57,84
55,66,57,84
52,66,58,84
52,66,64,84
73,66,62,84
74,66,65,84
73,66,65,84
72,66,64,84
59,66,63,84
54,66,61,84
43,66,62,84
58,66,66,84
60,66,65,84
59,66,64,84
31,66,62,84
56,66,63,84
60,66,63,84
47,66,57,84
47,66,61,84
42,66,53,84
64,66,66,84
49,66,58,84
47,66,58,84
47,66,58,84
50,66,58,84
45,66,58,84
59,66,58,84
46,66,58,84
52,66,57,84
50,66,55,84
55,66,56,84
55,66,56,84
57,66,57,84
57,66,57,84
59,66,51,84
59,66,59,84
59,66,60,84
48,66,53,84
48,66,54,84
67,66,50,84
54,66,51,84
54,66,62,84
58,66,52,84
58,66,54,84
61,66,55,84
62,66,54,84
35,66,54,84
55,66,55,84
49,66,57,84
64,66,58,84
64,66,61,84
56,66,60,84
49,66,61,84
48,66,59,84
49,66,59,84
34,66,67,84
61,66,67,84
54,66,63,84
49,66,59,84
56,66,65,84
62,66,65,84
59,66,61,84
62,66,61,84
28,66,63,84
45,66,61,84
25,66,63,84
49,66,63,84
46,66,64,84
46,66,64,84
52,66,65,84
58,66,65,84
58,66,57,84
57,66,58,84
57,66,58,84
56,66,68,84
43,66,65,84
67,66,58,84
63,66,58,84
53,66,57,84
64,66,57,84
64,66,58,84
59,66,51,84
60,66,51,84
69,66,51,84
69,66,56,84
50,66,57,84
55,66,57,84
55,66,65,84
55,66,58,84
55,66,59,84
55,66,60,84
55,66,61,84
55,66,62,84
55,66,62,84
61,66,60,84
48,66,60,84
64,66,67,84
58,66,67,84
47,66,59,84
56,66,55,84
47,66,59,84
44,66,58,84
55,66,57,84
55,66,57,84
55,66,54,84
55,66,59,84
55,66,59,84
55,66,58,84
55,66,57,84
55,66,58,84
55,66,57,84
55,66,66,84
55,66,59,84
55,66,64,84
44,66,59,84
47,66,59,84
45,66,57,84
27,66,56,84
26,66,56,84
26,66,56,84
47,66,57,84
32,66,58,84
52,66,56,84
44,66,64,84
43,66,50,84
44,66,70,84
44,66,64,84
46,66,58,84
49,66,50,84
49,66,50,84
43,66,52,84
44,66,65,84
44,66,67,84
44,66,52,84
49,66,51,84
47,66,51,84
58,66,63,84
59,66,66,84
59,66,59,84
31,66,59,84
56,66,59,84
54,66,65,84
62,66,55,84
53,66,58,84
50,66,58,84
40,66,59,84
54,66,60,84
54,66,61,84
64,66,62,84
50,66,62,84
47,66,58,84
49,66,59,84
41,66,58,84
44,66,57,84
47,66,56,84
40,66,57,84
40,66,55,84
55,66,57,84
67,66,52,84
53,66,62,84
42,66,48,84
67,66,56,84
40,66,60,84
32,66,65,84
40,66,49,84
41,66,62,84
42,66,54,84
43,66,58,84
44,66,54,84
44,66,58,84
28,66,58,84
45,66,57,84
49,66,57,84
49,66,58,84
49,66,50,84
43,66,56,84
43,66,59,84
48,66,58,84
42,66,58,84
43,66,57,84
44,66,57,84
44,66,52,84
49,66,50,84
49,66,56,84
51,66,57,84
43,66,59,84
49,66,59,84
39,66,60,84
40,66,58,84
40,66,55,84
49,66,56,84
41,66,56,84
40,66,56,84
38,66,66,84
37,66,67,84
37,66,57,84
36,66,66,84
37,66,58,84
37,66,56,84
37,66,54,84
49,66,56,84
51,66,56,84
50,66,54,84
51,66,53,84
52,66,53,84
52,66,52,84
51,66,51,84
48,66,50,84
50,66,50,84
35,66,50,84
34,66,60,84
50,66,61,84
50,66,61,84
36,66,55,84
35,66,63,84
34,66,63,84
36,66,62,84
36,66,61,84
51,66,61,84
35,66,64,84
34,66,64,84
57,66,62,84
50,66,56,84
48,66,56,84
49,66,69,84
50,66,68,84
50,66,67,84
59,66,66,84
59,66,65,84
49,66,65,84
48,66,67,84
48,66,67,84
48,66,61,84
33,66,55,84
33,66,55,84
32,66,61,84
47,66,61,84
46,66,67,84
44,66,66,84
30,66,62,84
60,66,67,84
60,66,59,84
60,66,51,84
60,66,56,84
50,66,53,84
52,66,54,84
52,66,55,84
61,66,56,84
61,66,56,84
61,66,57,84
61,66,57,84
51,66,57,84
30,66,58,84
31,66,58,84
31,66,58,84
40,66,60,84
40,66,55,84
39,66,55,84
62,66,56,84
36,66,56,84
35,66,60,84
36,66,65,84
65,66,65,84
66,66,65,84
65,66,65,84
64,66,65,84
63,66,65,84
62,66,57,84
43,66,56,84
43,66,66,84
43,66,66,84
32,66,51,84
31,66,51,84
31,66,55,84
29,66,55,84
28,66,49,84
27,66,53,84
27,66,64,84
27,66,64,84
28,66,60,84
48,66,59,84
53,66,59,84
46,66,64,84
59,66,63,84
58,66,63,84
58,66,60,84
64,66,60,84
63,66,60,84
52,66,62,84
45,66,62,84
33,66,58,84
59,66,60,84
48,66,60,84
45,66,63,84
48,66,60,84
51,66,59,84
52,66,58,84
53,66,58,84
54,66,60,84
55,66,57,84
56,66,56,84
57,66,57,84
58,66,57,84
59,66,54,84
59,66,64,84
54,66,66,84
49,66,67,84
33,66,54,84
51,66,66,84
46,66,51,84
62,66,52,84
46,66,51,84
51,66,55,84
51,66,43,84
47,66,43,84
44,66,44,84
44,66,59,84
52,66,59,84
52,66,61,84
57,66,56,84
57,66,60,84
57,66,62,84
42,66,59,84
58,66,60,84
60,66,62,84
59,66,63,84
57,66,56,84
41,66,56,84
56,66,58,84
57,66,57,84
57,66,63,84
58,66,55,84
58,66,55,84
66,66,64,84
67,66,49,84
41,66,64,84
42,66,64,84
58,66,65,84
56,66,66,84
55,66,65,84
55,66,62,84
59,66,61,84
58,66,60,84
58,66,60,84
39,66,52,84
39,66,48,84
60,66,49,84
59,66,49,84
59,66,59,84
60,66,59,84
37,66,58,84
39,66,57,84
61,66,56,84
61,66,55,84
61,66,55,84
62,66,55,84
61,66,56,84
61,66,56,84
38,66,56,84
40,66,56,84
39,66,56,84
38,66,56,84
38,66,52,84
60,66,53,84
61,66,51,84
62,66,55,84
61,66,61,84
61,66,61,84
62,66,60,84
39,66,61,84
41,66,60,84
63,66,61,84
62,66,61,84
62,66,65,84
63,66,61,84
64,66,64,84
41,66,64,84
66,66,64,84
40,66,54,84
34,66,63,84
34,66,63,84
55,66,54,84
63,66,51,84
52,66,52,84
52,66,54,84
49,66,55,84
49,66,56,84
63,66,55,84
63,66,48,84
59,66,48,84
59,66,55,84
54,66,56,84
54,66,56,84
55,66,51,84
52,66,51,84
53,66,57,84
64,66,47,84
49,66,46,84
49,66,45,84
42,66,44,84
55,66,43,84
55,66,63,84
45,66,63,84
49,66,54,84
57,66,50,84
41,66,50,84
46,66,51,84
57,66,49,84
59,66,59,84
37,66,52,84
53,66,59,84
52,66,52,84
24,66,52,84
24,66,60,84
53,67,52,84
52,67,57,84
53,67,57,84
53,67,66,84
51,67,66,84
53,67,57,84
53,67,58,84
54,67,60,84
53,67,61,84
54,67,62,84
54,67,65,84
55,67,56,84
52,67,61,84
56,67,60,84
57,67,59,84
58,67,58,84
57,67,57,84
57,67,56,84
53,67,56,84
59,67,61,84
52,67,60,84
51,67,58,84
51,67,58,84
52,67,60,84
49,67,60,84
56,67,57,84
46,67,58,84
46,67,57,84
62,67,52,84
44,67,51,84
65,67,50,84
62,67,50,84
60,67,49,84
66,67,54,84
66,67,54,84
67,67,52,84
53,67,59,84
41,67,59,84
48,67,58,84
41,67,59,84
52,67,59,84
41,67,57,84
43,67,51,84
45,67,57,84
42,67,57,84
57,67,52,84
58,67,58,84
51,67,60,84
37,67,54,84
57,67,54,84
42,67,58,84
36,67,58,84
36,67,56,84
51,67,56,84
60,67,52,84
60,67,69,84
50,67,59,84
61,67,66,84
62,67,63,84
50,67,63,84
50,67,56,84
51,67,69,84
50,67,64,84
50,67,62,84
38,67,62,84
38,67,67,84
38,67,67,84
37,67,59,84
50,67,58,84
52,67,64,84
53,67,66,84
35,67,65,84
34,67,65,84
35,67,64,84
35,67,67,84
52,67,69,84
51,67,70,84
35,67,65,84
50,67,53,84
50,67,50,84
34,67,55,84
35,67,54,84
49,67,40,84
36,67,50,84
55,67,55,84
36,67,55,84
53,67,62,84
57,67,62,84
57,67,55,84
53,67,59,84
50,67,61,84
51,67,62,84
42,67,62,84
42,67,61,84
50,67,61,84
51,67,56,84
51,67,59,84
40,67,64,84
45,67,64,84
42,67,60,84
41,67,61,84
42,67,60,84
35,67,64,84
34,67,63,84
33,67,63,84
33,67,61,84
41,67,61,84
48,67,62,84
48,67,63,84
45,67,68,84
33,67,67,84
45,67,68,84
44,67,68,84
55,67,63,84
47,67,51,84
47,67,62,84
49,67,50,84
54,67,50,84
54,67,48,84
60,67,61,84
57,67,48,84
53,67,65,84
53,67,66,84
58,67,72,84
58,67,72,84
57,67,69,84
55,67,52,84
53,67,56,84
56,67,60,84
56,67,60,84
57,67,53,84
54,67,60,84
55,67,64,84
56,67,64,84
36,67,64,84
36,67,56,84
36,67,62,84
57,67,62,84
56,67,57,84
48,67,57,84
60,67,66,84
50,67,66,84
46,67,66,84
55,67,66,84
49,67,55,84
50,67,58,84
51,67,65,84
51,67,66,84
50,67,64,84
51,67,65,84
60,67,63,84
61,67,60,84
60,67,53,84
61,67,55,84
61,67,60,84
61,67,57,84
64,67,58,84
65,67,57,84
63,67,62,83
64,67,60,83
64,67,60,83
45,67,67,83
44,67,66,83
65,67,67,83
66,67,67,83
68,67,64,83
68,67,65,83
43,67,62,83
42,67,59,83
41,67,60,83
41,67,68,83
45,67,67,83
44,67,56,83
40,67,41,83
40,67,56,83
44,67,38,83
43,67,56,83
42,67,53,83
42,67,56,83
41,67,57,83
41,67,58,83
42,67,58,83
44,67,56,83
44,67,57,83
67,67,57,83
43,67,59,83
39,67,60,83
39,67,61,83
40,67,62,83
39,67,63,83
43,67,63,83
35,67,51,83
36,67,59,83
60,67,51,83
60,67,63,83
36,67,51,83
45,67,59,83
45,67,63,83
59,67,63,83
48,67,63,83
55,67,63,83
55,67,63,83
58,67,65,83
58,67,65,83
71,67,64,83
43,67,65,83
67,67,53,83
48,67,63,83
45,67,58,83
45,67,58,83
66,67,56,83
48,67,59,83
46,67,62,83
46,67,62,83
52,67,59,83
51,67,57,83
51,67,62,83
51,67,66,83
51,67,56,83
51,67,51,83
51,67,51,83
52,67,67,83
53,67,60,83
42,67,59,83
43,67,58,83
53,67,63,83
55,67,67,83
54,67,69,83
60,67,67,83
59,67,67,83
59,67,54,83
59,67,60,83
60,67,61,83
58,67,58,83
59,67,58,83
59,67,50,83
59,67,50,83
61,67,62,83
62,67,62,83
61,67,62,83
62,67,62,83
59,67,67,83
51,67,60,83
61,67,63,83
60,67,63,83
61,67,60,83
62,67,60,83
62,67,64,83
52,67,63,83
52,67,64,83
52,67,60,83
50,67,55,83
48,67,69,83
49,67,62,83
49,67,57,83
51,67,65,83
50,67,60,83
51,67,61,83
52,67,62,83
52,67,63,83
53,67,64,83
51,67,65,83
64,67,65,83
63,67,54,83
64,67,64,83
40,67,63,83
64,67,54,83
63,67,57,83
63,67,65,83
40,67,57,83
63,67,57,83
63,67,64,83
63,67,64,83
63,67,63,83
64,67,64,83
41,67,65,83
39,67,65,83
40,67,66,83
40,67,66,83
63,67,64,83
63,67,66,83
63,67,65,83
43,67,65,83
43,67,64,83
64,67,64,83
64,67,63,83
64,67,63,83
29,67,64,83
28,67,62,83
28,67,66,83
65,67,65,83
65,67,63,83
56,67,61,83
48,67,62,83
40,67,62,83
58,67,42,83
58,67,42,83
58,67,60,83
52,67,60,83
56,67,56,83
56,67,62,83
46,67,54,83
36,67,65,83
51,67,64,83
51,67,64,83
39,67,53,83
39,67,54,83
43,67,55,83
49,67,56,83
47,67,56,83
47,67,59,83
43,67,58,83
46,67,58,83
44,67,59,83
49,67,58,83
49,67,50,83
48,67,59,83
49,67,59,83
48,67,52,83
54,67,53,83
54,67,49,83
54,67,50,83
57,67,50,83
57,67,50,83
58,67,53,83
54,67,52,83
51,67,53,83
52,67,53,83
63,67,52,83
24,67,51,83
65,67,59,83
65,67,59,83
65,67,53,83
64,67,53,83
63,67,54,83
64,67,55,83
64,67,56,83
63,67,57,83
54,67,58,83
22,67,58,83
54,67,62,83
64,67,60,83
55,67,66,83
49,67,64,83
59,67,64,83
59,67,58,83
59,67,65,83
60,67,62,83
63,67,62,83
48,67,61,83
61,67,61,83
40,67,62,83
57,67,62,83
58,67,62,83
50,67,60,83
67,67,59,83
57,67,64,83
42,67,65,83
47,67,64,83
40,67,58,83
52,67,57,83
56,67,67,83
59,67,64,83
57,67,64,83
57,67,57,83
56,67,57,83
55,67,57,83
56,67,56,83
56,67,56,83
56,67,57,83
40,67,51,83
45,67,55,83
45,67,64,83
44,67,58,83
44,67,58,83
42,67,55,83
39,67,55,83
38,67,54,83
37,67,61,83
37,67,61,83
36,67,60,83
36,67,59,83
36,67,66,83
37,67,58,83
38,67,59,83
47,67,56,83
67,67,59,83
67,67,59,83
53,67,58,83
54,67,65,83
45,67,58,83
65,67,60,83
65,67,56,83
48,67,56,83
64,67,63,83
61,67,57,83
47,67,57,83
56,67,64,83
54,67,50,83
46,67,69,83
58,67,63,83
47,67,59,83
50,67,51,83
51,67,51,83
57,67,57,83
52,67,57,83
46,67,57,83
45,67,57,83
55,67,64,83
59,67,68,83
52,67,53,83
58,67,61,83
59,67,61,83
55,67,62,83
64,67,65,83
57,67,52,83
57,67,60,83
58,67,60,83
58,67,64,83
58,67,54,83
53,67,57,83
42,67,58,83
42,67,60,83
56,67,58,83
62,67,55,83
60,67,56,83
58,67,56,83
64,67,63,83
60,67,62,83
61,67,57,83
61,67,63,83
48,67,65,83
49,67,65,83
60,67,55,83
47,67,56,83
65,67,51,83
44,67,62,83
49,67,47,83
57,67,57,83
63,67,59,83
41,67,64,83
41,67,48,83
56,67,50,83
55,67,51,83
56,67,50,83
56,67,51,83
60,67,52,83
57,67,52,83
55,67,39,83
53,67,61,83
51,67,61,83
59,67,61,83
63,67,61,83
62,67,53,83
61,67,59,83
62,67,53,83
49,67,59,83
48,67,59,83
46,67,59,83
46,67,49,83
29,67,56,83
29,67,59,83
28,67,57,83
46,67,56,83
46,67,57,83
28,67,56,83
27,67,51,83
27,67,49,83
44,67,54,83
45,67,54,83
53,67,56,83
58,67,58,83
58,67,51,83
57,67,51,83
52,67,51,83
52,67,58,83
41,67,61,83
56,67,59,83
56,67,55,83
59,67,55,83
60,67,56,83
47,67,55,83
63,67,67,83
55,67,55,83
49,67,56,83
42,67,65,83
53,67,57,83
50,67,56,83
53,67,53,83
59,67,55,83
43,67,51,83
58,67,59,83
51,67,56,83
49,67,64,83
60,67,62,83
61,67,61,83
61,67,60,83
63,67,70,83
64,67,70,83
65,67,63,83
64,67,57,83
64,67,65,83
63,67,66,83
58,67,67,83
58,67,67,83
58,67,61,83
58,67,61,83
58,67,63,83
58,67,66,83
59,67,60,83
59,67,58,83
55,67,50,83
55,67,55,83
56,67,52,83
55,67,57,83
64,67,62,83
64,67,62,83
59,67,52,83
39,67,53,83
39,67,54,83
58,67,54,83
49,67,59,83
53,67,56,83
56,67,66,83
48,67,66,83
61,67,66,83
39,67,66,83
61,67,66,83
34,67,59,83
49,67,62,83
42,67,62,83
32,67,55,83
32,67,59,83
48,67,63,83
47,67,63,83
46,67,63,83
45,67,63,83
45,67,63,83
55,67,63,83
66,67,55,83
57,67,62,83
67,67,61,83
68,67,56,83
68,67,57,83
69,67,57,83
69,67,57,83
69,67,65,83
73,67,66,83
71,67,66,83
73,67,66,83
72,67,59,83
72,67,57,83
71,67,58,83
72,67,58,83
71,67,65,83
72,67,66,83
73,67,67,83
72,67,67,83
36,67,62,83
68,67,61,83
69,67,61,83
69,67,59,83
69,67,59,83
69,67,58,83
61,67,58,83
61,67,50,83
68,67,55,83
69,67,54,83
60,67,48,83
62,67,54,83
38,67,63,83
63,67,63,83
61,67,63,83
63,67,61,83
64,67,59,83
69,67,58,83
67,67,65,83
69,67,65,83
69,67,60,83
65,67,63,83
65,67,57,83
64,67,62,83
66,67,61,83
39,67,60,83
39,67,60,83
55,67,60,83
64,67,60,83
62,67,56,83
62,67,56,83
62,67,61,83
59,67,61,83
59,67,62,83
60,67,62,83
57,67,64,83
54,67,64,83
61,67,56,83
54,67,65,83
55,67,53,83
56,67,58,83
57,67,65,83
57,67,50,83
61,67,51,83
49,67,50,83
61,67,54,83
50,67,41,83
48,67,42,83
50,67,43,83
48,67,43,83
59,67,43,83
57,67,43,83
54,67,43,83
37,67,43,83
57,67,43,83
59,67,60,83
59,67,60,83
60,67,61,83
59,67,55,83
57,67,59,83
58,67,63,83
63,67,60,83
62,67,60,83
63,67,62,83
63,67,64,83
63,67,56,83
58,67,57,83
59,67,57,83
59,67,56,83
59,67,56,83
58,67,57,83
58,67,58,83
58,67,59,83
58,67,60,83
57,67,60,83
58,67,62,83
56,67,56,83
57,67,60,83
63,67,60,83
59,67,64,83
53,67,64,83
59,67,64,83
58,67,63,83
58,67,62,83
60,67,48,83
60,67,64,83
60,67,63,83
53,67,67,83
53,67,68,83
59,67,66,83
48,67,66,83
60,67,63,83
60,67,64,83
56,67,61,83
55,67,39,83
54,67,48,83
42,67,48,83
54,67,39,83
42,67,39,83
62,67,60,83
62,67,51,83
40,67,53,83
39,67,51,83
48,67,51,83
42,67,66,83
53,67,67,83
46,67,67,83
62,67,67,83
63,67,67,83
63,67,67,83
63,67,50,83
62,67,50,83
61,67,54,83
62,67,62,83
63,67,60,83
53,67,61,83
53,67,65,83
54,67,60,83
54,67,60,83
59,67,63,83
53,67,44,83
51,67,44,83
52,67,63,83
54,67,53,83
53,67,63,83
58,67,62,83
57,67,53,83
53,67,53,83
54,67,53,83
53,67,62,83
53,67,52,83
64,67,53,83
64,67,56,83
54,67,55,83
63,67,54,83
58,67,54,83
52,67,54,83
59,67,65,83
61,67,65,83
51,67,56,83
57,67,56,83
58,67,53,83
57,67,54,83
57,67,50,83
66,67,50,83
53,67,49,83
57,67,49,83
58,67,54,83
57,67,53,83
56,67,52,83
56,67,52,83
58,67,53,83
62,67,54,83
56,67,55,83
58,67,56,83
58,67,56,83
46,67,56,83
56,67,56,83
56,67,56,83
52,67,56,83
40,67,56,83
42,67,58,83
46,67,55,83
48,67,43,83
46,67,43,83
46,67,43,83
46,67,62,83
46,67,64,83
46,67,54,83
46,67,55,83
46,67,56,83
46,67,56,83
46,67,56,83
51,67,55,83
45,67,50,83
43,67,50,83
29,67,49,83
40,67,59,83
47,67,53,83
60,67,59,83
28,67,53,83
29,67,53,83
29,67,55,83
29,67,55,83
29,67,59,83
31,67,53,83
31,67,57,83
32,67,65,83
33,67,58,83
58,67,57,83
58,67,58,83
51,67,65,83
49,67,58,83
61,67,60,83
61,67,60,83
56,67,62,83
58,67,48,83
67,67,47,83
52,67,46,83
72,67,45,83
47,67,44,83
52,67,44,83
49,67,66,83
54,67,55,83
53,67,62,83
54,67,57,83
65,67,58,83
67,67,59,83
62,67,60,83
59,67,61,83
58,67,62,83
47,67,63,83
58,67,63,83
68,67,63,83
68,67,63,83
52,67,63,83
49,67,61,83
59,67,61,83
50,67,61,83
49,67,61,83
58,67,60,83
70,67,59,83
69,67,59,83
69,67,58,83
49,67,57,83
69,67,57,83
70,67,51,83
69,67,52,83
69,67,53,83
56,67,53,83
50,67,52,83
50,67,50,83
49,67,49,83
48,67,54,83
47,67,55,83
55,67,54,83
57,67,60,83
58,67,60,83
57,67,50,83
57,67,51,83
50,67,51,83
51,67,56,83
52,67,58,83
57,67,53,83
58,67,58,83
59,67,53,83
59,67,53,83
59,67,57,83
58,67,59,83
57,67,55,83
57,67,58,83
59,67,57,83
58,67,52,83
59,67,52,83
65,67,57,83
66,67,57,83
65,67,68,83
65,67,58,83
67,67,66,83
69,67,63,83
69,67,56,83
70,67,70,83
69,67,69,83
69,67,63,83
69,67,63,83
64,67,64,83
63,67,65,83
70,67,65,83
66,67,62,83
66,67,62,83
67,67,66,83
68,67,66,83
50,67,65,83
50,67,66,83
51,67,67,83
50,67,66,83
50,67,69,83
71,67,64,83
72,67,64,83
73,67,52,83
50,67,49,83
73,67,55,83
51,67,53,83
51,67,39,83
51,67,51,83
51,67,54,83
48,67,61,83
48,67,47,83
72,67,47,83
71,67,56,83
72,67,54,83
73,67,60,83
73,67,60,83
49,67,63,83
50,67,63,83
49,67,56,83
48,67,58,83
59,67,64,83
54,67,57,83
44,67,57,83
44,67,63,83
44,67,63,83
44,67,64,83
59,67,65,83
59,67,66,83
59,67,67,83
60,67,67,83
32,67,61,83
55,67,61,83
59,67,60,83
48,67,61,83
43,67,65,83
65,67,62,83
46,67,63,83
48,67,64,83
46,67,63,83
51,67,62,83
46,67,62,83
60,67,68,83
47,67,67,83
51,67,67,83
51,67,63,83
55,67,50,83
55,67,61,83
56,67,51,83
56,67,50,83
49,67,49,83
50,67,60,83
50,67,49,83
51,67,66,83
58,67,66,83
67,67,66,83
60,67,72,83
60,67,69,83
49,67,69,83
55,67,53,83
62,67,57,83
62,67,59,83
59,67,54,83
36,67,60,83
56,67,64,83
50,67,57,83
63,67,62,83
55,67,63,83
48,67,64,83
47,67,65,83
50,67,65,83
35,67,58,83
60,67,65,83
55,67,61,83
50,67,58,83
56,67,66,83
63,67,65,83
58,67,65,83
63,67,64,83
27,67,65,83
46,67,65,83
24,67,63,83
50,67,64,83
47,67,65,83
51,67,65,83
45,67,63,83
43,67,63,83
43,67,53,83
41,67,54,83
40,67,54,83
40,67,61,83
41,67,56,83
40,67,59,83
57,67,56,83
57,67,67,82
58,67,68,82
58,67,31,82
57,67,64,82
57,67,64,82
55,67,64,82
54,67,31,82
54,67,63,82
44,67,61,82
68,67,62,82
64,67,63,82
54,67,63,82
59,67,61,82
59,67,26,82
60,67,27,82
65,67,28,82
67,67,29,82
68,67,30,82
51,67,31,82
51,67,32,82
46,67,32,82
46,67,55,82
68,67,55,82
56,67,66,82
62,67,37,82
49,67,37,82
63,67,40,82
57,67,55,82
48,67,55,82
55,67,54,82
48,67,55,82
45,67,55,82
46,67,55,82
46,67,56,82
56,67,52,82
45,67,60,82
48,67,60,82
48,67,58,82
32,67,52,82
52,67,64,82
46,67,62,82
48,67,61,82
43,67,60,82
43,67,59,82
49,67,58,82
48,67,58,82
47,67,62,82
47,67,62,82
43,67,51,82
48,67,64,82
47,67,64,82
46,67,63,82
46,67,64,82
49,67,64,82
48,67,63,82
51,67,62,82
51,67,59,82
50,67,59,82
50,67,54,82
50,67,52,82
48,67,52,82
51,67,62,82
56,67,61,82
57,67,60,82
32,67,59,82
60,67,66,82
57,67,55,82
57,67,57,82
54,67,60,82
62,67,62,82
54,67,58,82
51,67,61,82
41,67,52,82
55,67,52,82
54,67,57,82
63,67,62,82
51,67,65,82
48,67,55,82
50,67,50,82
42,67,66,82
45,67,63,82
46,67,63,82
41,67,66,82
49,67,65,82
