with,,without,
50,66,48,66
50,66,55,66
50,66,61,66
50,66,61,66
50,66,42,66
50,66,41,66
51,66,41,66
51,66,60,66
51,66,43,66
51,66,56,66
51,66,56,66
51,66,43,66
51,66,41,66
51,66,40,66
51,66,36,66
51,66,37,66
51,66,39,66
51,66,40,66
51,66,40,66
51,66,39,66
51,66,38,66
51,66,39,66
51,66,38,66
51,66,38,66
51,66,59,66
51,66,58,66
51,66,59,66
51,66,59,66
51,66,35,66
51,66,33,66
51,66,59,66
51,66,34,66
51,66,35,66
51,66,33,66
51,66,47,66
51,66,46,66
51,66,46,66
51,66,45,66
51,66,46,66
51,66,47,66
51,66,46,66
51,66,45,66
51,66,43,66
51,66,42,66
51,66,42,66
51,66,28,66
51,66,29,66
51,66,29,66
51,66,29,66
51,66,29,66
51,66,28,66
51,66,27,66
51,66,28,66
51,66,26,66
51,66,29,66
51,66,29,66
51,66,30,66
51,66,32,66
51,66,31,66
51,66,32,66
51,66,32,66
51,66,33,66
51,66,33,66
51,66,33,66
51,66,34,66
51,66,30,66
51,66,31,66
51,66,50,66
51,66,63,66
51,66,63,66
51,66,61,66
52,66,63,66
52,66,63,66
52,66,65,66
52,66,65,66
52,66,62,66
52,66,60,66
52,66,53,66
52,66,56,66
52,66,53,66
52,66,45,66
52,66,45,66
52,66,70,66
52,66,58,66
52,66,53,66
52,66,58,66
52,66,57,66
52,66,49,66
52,66,59,66
52,66,48,66
52,66,61,66
52,66,53,66
52,66,38,66
52,66,55,66
52,66,60,66
52,66,57,66
52,66,58,66
52,66,58,66
52,66,59,66
52,66,57,66
52,66,57,66
52,66,58,66
52,66,59,66
52,66,59,66
52,66,60,66
52,66,60,66
52,66,50,66
52,66,50,66
52,66,51,66
52,66,40,66
52,66,40,66
52,66,63,66
52,66,62,66
52,66,62,66
52,66,38,66
53,66,38,66
53,66,48,66
53,66,40,66
53,66,48,66
53,66,42,66
53,66,43,66
53,66,62,66
53,66,64,66
53,66,62,66
53,66,62,66
53,66,47,66
53,66,48,66
53,66,48,66
53,66,62,66
53,66,63,66
53,66,63,66
53,66,49,66
53,66,61,66
53,66,40,66
53,66,40,66
53,66,37,66
53,66,37,66
53,66,58,66
53,66,59,66
53,66,46,66
53,66,52,66
53,66,57,66
53,66,55,66
53,66,55,66
53,66,55,66
53,66,49,66
53,66,56,66
53,66,49,66
53,66,55,66
53,66,52,66
53,66,56,66
53,66,48,66
53,66,57,66
53,66,49,66
53,66,55,66
53,66,63,66
53,66,63,66
53,66,55,66
53,66,36,66
53,66,36,66
53,66,55,66
53,66,51,66
53,66,53,66
53,66,54,66
53,66,54,66
53,66,55,66
53,66,53,66
53,66,52,66
53,66,52,66
53,66,51,66
53,66,56,66
53,66,57,66
54,66,56,66
54,66,56,66
54,66,57,66
54,66,57,66
54,66,57,66
54,66,32,66
54,66,32,66
54,66,32,66
54,66,32,66
54,66,58,66
54,66,58,66
54,66,56,66
54,66,57,66
54,66,56,66
54,66,30,66
54,66,31,66
54,66,30,66
54,66,30,66
54,66,42,66
54,66,43,66
54,66,43,66
54,66,31,66
54,66,42,66
54,66,46,66
54,66,46,66
54,66,46,66
54,66,57,66
54,66,58,66
54,66,60,66
54,66,60,66
54,66,60,66
54,66,60,66
54,66,61,66
54,66,60,66
54,66,60,66
54,66,38,66
54,66,62,66
54,66,38,66
54,66,54,66
54,66,54,66
54,66,67,66
54,66,68,66
54,66,57,66
54,66,49,66
54,66,48,66
54,66,48,66
54,66,49,66
54,66,58,66
54,66,49,66
54,66,51,66
54,66,36,66
54,66,42,66
54,66,51,66
54,66,65,66
54,66,56,66
54,66,66,66
54,66,67,66
54,66,68,66
54,66,55,66
54,66,57,66
55,66,56,66
55,66,57,66
55,66,57,66
55,66,68,66
55,66,66,66
55,66,67,66
55,66,67,66
55,66,58,66
55,66,59,66
55,66,60,66
55,66,60,66
55,66,64,66
55,66,64,66
55,66,65,66
55,66,54,66
55,66,59,66
55,66,54,66
55,66,53,66
55,66,54,66
55,66,58,66
55,66,55,66
55,66,62,66
55,66,53,66
55,66,71,66
55,66,53,66
55,66,49,66
55,66,55,66
55,66,49,66
55,66,57,66
55,66,62,66
55,66,62,66
55,66,63,66
55,66,63,66
55,66,48,66
55,66,49,66
55,66,57,66
55,66,57,66
55,66,56,66
55,66,55,66
55,66,56,66
55,66,57,66
55,66,58,66
55,66,65,66
55,66,65,66
55,66,52,66
56,66,51,66
56,66,52,66
56,66,52,66
56,66,59,66
56,66,60,66
56,66,59,66
56,66,59,66
56,66,58,66
56,66,57,66
56,66,55,66
56,66,55,66
56,66,53,66
56,66,58,66
56,66,59,66
56,66,58,66
56,66,57,66
56,66,57,66
56,66,56,66
56,66,57,66
56,66,57,66
56,66,57,66
56,66,59,66
56,66,59,66
56,66,60,66
56,66,53,66
56,66,58,66
56,66,45,66
56,66,58,66
56,66,55,66
56,66,60,66
56,66,57,66
56,66,57,66
56,66,49,66
56,66,55,66
56,66,56,66
56,66,56,66
56,66,48,66
56,66,42,66
56,66,57,66
56,66,57,66
56,66,46,66
56,66,49,66
56,66,50,66
56,66,44,66
56,66,47,66
56,66,47,66
56,66,39,66
56,66,32,66
57,66,48,66
57,66,47,66
57,66,45,66
57,66,28,66
57,66,41,66
57,66,41,66
57,66,41,66
57,66,44,66
57,66,44,66
57,66,44,66
57,66,30,66
57,66,27,66
57,66,27,66
57,66,28,66
57,66,29,66
57,66,31,66
57,66,32,66
57,66,33,66
57,66,35,66
57,66,33,66
57,66,33,66
57,66,40,66
57,66,34,66
57,66,35,66
57,66,36,66
57,66,36,66
57,66,43,66
57,66,42,66
57,66,32,66
57,66,31,66
57,66,35,66
57,66,34,66
57,66,35,66
57,66,40,66
57,66,39,66
57,66,40,66
57,66,34,66
57,66,32,66
57,66,46,66
57,66,46,66
57,66,56,66
57,66,34,66
57,66,34,66
57,66,65,66
57,66,56,66
57,66,53,66
57,66,57,66
57,66,49,66
57,66,48,66
57,66,48,66
57,66,68,66
58,66,67,66
58,66,58,66
58,66,58,66
58,66,62,66
58,66,45,66
58,66,58,66
58,66,35,66
58,66,56,66
58,66,52,66
58,66,52,66
58,66,43,66
58,66,35,66
58,66,28,66
58,66,26,66
58,66,54,66
58,66,60,66
58,66,60,66
58,66,27,66
58,66,29,66
58,66,29,66
58,66,53,66
58,66,28,66
58,66,29,66
58,66,27,66
58,66,27,66
58,66,59,66
58,66,60,66
58,66,61,66
58,66,62,66
58,66,62,66
58,66,28,66
58,66,29,66
58,66,39,66
58,66,61,66
58,66,63,66
58,66,63,66
58,66,48,66
58,66,29,66
58,66,27,66
58,66,62,66
58,66,27,66
58,66,26,66
58,66,25,66
58,66,54,66
58,66,55,66
58,66,25,66
58,66,54,66
58,66,53,66
58,66,52,66
58,66,53,66
58,66,54,66
58,66,56,66
58,66,56,66
58,66,62,66
58,66,24,66
58,66,57,66
58,66,57,66
58,66,25,66
58,66,32,66
58,66,60,66
58,66,65,66
58,66,25,66
59,66,26,66
59,66,27,66
59,66,29,66
59,66,30,66
59,66,30,66
59,66,64,66
59,66,30,66
59,66,30,66
59,66,29,66
59,66,29,66
59,66,32,66
59,66,32,66
59,66,65,66
59,66,67,66
59,66,67,66
59,66,56,66
59,66,61,66
59,66,67,66
59,66,33,66
59,66,56,66
59,66,50,66
59,66,52,66
59,66,54,66
59,66,46,66
59,66,58,66
59,66,47,66
59,66,50,66
59,66,40,66
59,66,49,66
59,66,48,66
59,66,35,66
59,66,35,66
59,66,46,66
59,66,46,66
59,66,46,66
59,66,47,66
59,66,38,66
59,66,66,66
59,66,33,66
59,66,33,66
59,66,37,66
59,66,41,66
59,66,42,66
59,66,41,66
60,66,41,66
60,66,42,66
60,66,42,66
60,66,43,66
60,66,43,66
60,66,44,66
60,66,44,66
60,66,43,66
60,66,43,66
60,66,43,66
60,66,37,66
60,66,36,66
60,66,37,66
60,66,37,66
60,66,39,66
60,66,39,66
60,66,41,66
60,66,41,66
60,66,41,66
60,66,39,66
60,66,38,66
60,66,39,66
60,66,57,66
60,66,57,66
60,66,48,66
60,66,50,66
60,66,42,66
61,66,40,66
61,66,61,66
61,66,26,66
61,66,54,66
61,66,69,66
61,66,50,66
61,66,50,66
61,66,53,66
61,66,53,66
61,66,53,66
61,66,64,66
61,66,63,66
61,66,47,66
61,66,35,66
61,66,47,66
61,66,55,66
61,66,55,66
61,66,42,66
61,66,52,66
61,66,44,66
61,66,49,66
61,66,52,66
61,66,47,66
61,66,55,66
61,66,52,66
61,66,65,66
61,66,42,66
61,66,43,66
61,66,65,66
61,66,65,66
61,66,41,66
61,66,41,66
61,66,69,66
61,66,68,66
61,66,68,66
61,66,44,66
61,66,44,66
61,66,68,66
61,66,67,66
61,66,68,66
61,66,44,66
61,66,70,66
61,66,71,66
61,66,72,66
61,66,45,66
61,66,46,66
61,66,46,66
61,66,47,66
61,66,47,66
61,66,47,66
61,66,72,66
62,66,73,66
62,66,73,66
62,66,73,66
62,66,74,66
62,66,74,66
62,66,74,66
62,66,73,66
62,66,72,66
62,66,46,66
62,66,70,66
62,66,71,66
62,66,72,66
62,66,73,66
62,66,49,66
62,66,49,66
62,66,49,66
62,66,70,66
62,66,48,66
62,66,49,66
62,66,50,66
62,66,50,66
62,66,51,66
62,66,51,66
62,66,51,66
62,66,50,66
62,66,51,66
62,66,50,66
62,66,49,66
62,66,49,66
62,66,48,66
62,66,49,66
62,66,49,66
62,66,68,66
62,66,46,66
62,66,69,66
62,66,68,66
62,66,69,66
62,66,68,66
62,66,68,66
62,66,52,66
62,66,51,66
62,66,51,66
62,66,68,66
62,66,52,66
62,66,53,66
62,66,70,66
63,66,70,66
63,66,50,66
63,66,71,66
63,66,72,66
63,66,72,66
63,66,72,66
63,66,49,66
63,66,49,66
63,66,52,66
63,66,39,66
63,66,39,66
63,66,64,66
63,66,53,66
63,66,56,66
63,66,68,66
63,66,60,66
63,66,52,66
63,66,53,66
63,66,57,66
63,66,57,66
63,66,38,66
63,66,47,66
63,66,66,66
63,66,51,66
63,66,57,66
63,66,52,66
63,66,46,66
63,66,48,66
63,66,35,66
63,66,48,66
63,66,46,66
64,66,56,66
64,66,49,66
64,66,43,66
64,66,50,66
64,66,51,66
64,66,47,66
64,66,56,66
64,66,48,66
64,66,52,66
64,66,57,66
64,66,57,66
64,66,36,66
64,66,56,66
64,66,48,66
65,66,38,66
65,66,37,66
65,66,56,66
65,66,57,66
65,66,59,66
65,66,60,66
65,66,60,66
65,66,34,66
65,66,34,66
65,66,32,66
65,66,31,66
65,66,32,66
65,66,32,66
65,66,65,66
65,66,66,66
65,66,66,66
65,66,66,66
65,66,65,66
65,66,66,66
65,66,67,66
65,66,65,66
65,66,66,66
65,66,64,66
65,66,55,66
65,66,55,66
65,66,65,66
65,66,66,66
65,66,65,66
65,66,63,66
65,66,32,66
65,66,63,66
66,66,62,66
66,66,35,66
66,66,62,66
66,66,37,66
66,66,62,66
66,66,59,66
66,66,61,66
66,66,59,66
66,66,53,66
66,66,52,66
66,66,52,66
67,66,47,66
67,66,59,66
67,66,62,66
67,66,44,66
67,66,45,66
67,66,55,66
67,66,39,66
67,66,45,66
67,66,58,66
67,66,54,66
67,66,61,66
67,66,45,66
67,66,45,66
67,66,46,66
67,66,47,66
67,66,48,66
67,66,48,66
67,66,34,66
67,66,50,66
68,66,51,66
68,66,58,66
68,66,56,66
68,66,61,66
68,66,42,66
68,66,58,66
68,66,44,66
68,66,31,66
68,66,30,66
68,66,32,66
68,66,47,66
68,66,45,66
69,66,29,66
69,66,29,66
69,66,31,66
69,66,31,66
69,66,44,66
69,66,33,66
69,66,33,66
69,66,35,66
69,66,35,66
70,66,38,66
70,66,28,66
70,66,28,66
70,66,28,66
70,66,28,66
70,66,28,66
70,66,28,66
70,66,28,66
70,66,38,66
70,66,53,66
71,66,42,66
71,66,61,66
71,66,54,66
71,66,38,66
71,66,38,66
71,66,54,66
72,66,41,66
72,66,47,66
72,66,47,66
72,66,63,66
72,66,41,66
72,66,44,66
72,66,54,66
72,66,54,66
72,66,33,66
72,66,33,66
72,66,54,66
72,66,55,66
72,66,51,66
72,66,34,66
73,66,59,66
73,66,34,66
74,66,55,66
74,66,59,66
74,66,39,66
21,67,34,66
23,67,61,66
23,67,54,66
23,67,56,66
23,67,56,66
24,67,52,66
24,67,57,66
24,67,56,66
25,67,56,66
26,67,55,66
26,67,56,66
27,67,57,66
28,67,57,66
28,67,58,66
28,67,42,66
28,67,42,66
28,67,43,66
29,67,43,66
29,67,41,66
29,67,42,66
29,67,42,66
29,67,43,66
29,67,37,66
30,67,43,66
30,67,52,66
30,67,34,66
30,67,63,66
30,67,59,66
30,67,56,66
31,67,57,66
31,67,60,66
31,67,54,66
31,67,55,66
31,67,57,66
31,67,50,66
31,67,50,66
31,67,55,66
32,67,36,66
32,67,38,66
32,67,48,66
32,67,46,66
32,67,49,66
32,67,49,66
32,67,41,66
32,67,51,66
32,67,51,66
32,67,46,66
32,67,33,66
32,67,41,66
32,67,42,66
32,67,33,66
33,67,29,66
33,67,51,66
33,67,51,66
33,67,52,66
33,67,61,66
33,67,61,66
33,67,62,66
34,67,45,66
34,67,38,66
34,67,38,66
34,67,37,66
34,67,37,66
34,67,36,67
34,67,39,67
34,67,38,67
34,67,35,67
34,67,34,67
35,67,34,67
35,67,34,67
35,67,37,67
35,67,37,67
35,67,33,67
35,67,33,67
35,67,34,67
35,67,33,67
35,67,32,67
35,67,32,67
35,67,29,67
35,67,28,67
35,67,29,67
35,67,28,67
36,67,28,67
36,67,36,67
36,67,34,67
36,67,31,67
36,67,31,67
36,67,37,67
36,67,40,67
36,67,42,67
36,67,55,67
36,67,59,67
36,67,61,67
36,67,60,67
36,67,62,67
36,67,62,67
36,67,47,67
36,67,52,67
37,67,60,67
37,67,49,67
37,67,56,67
37,67,53,67
37,67,53,67
37,67,51,67
37,67,53,67
37,67,53,67
37,67,56,67
37,67,54,67
37,67,48,67
37,67,55,67
37,67,53,67
37,67,51,67
37,67,52,67
37,67,49,67
37,67,40,67
37,67,55,67
37,67,39,67
37,67,24,67
37,67,23,67
37,67,47,67
37,67,65,67
37,67,60,67
38,67,60,67
38,67,59,67
38,67,55,67
38,67,61,67
38,67,63,67
38,67,55,67
38,67,54,67
38,67,53,67
38,67,52,67
38,67,51,67
38,67,51,67
38,67,56,67
39,67,36,67
39,67,48,67
39,67,60,67
39,67,60,67
39,67,52,67
39,67,43,67
39,67,43,67
39,67,54,67
39,67,61,67
39,67,55,67
39,67,55,67
39,67,59,67
39,67,42,67
39,67,49,67
39,67,54,67
39,67,54,67
39,67,64,67
39,67,53,67
39,67,54,67
39,67,54,67
39,67,64,67
39,67,63,67
39,67,61,67
39,67,61,67
39,67,53,67
40,67,61,67
40,67,52,67
40,67,51,67
40,67,50,67
40,67,66,67
40,67,69,67
40,67,69,67
40,67,47,67
40,67,49,67
40,67,49,67
40,67,69,67
40,67,67,67
40,67,67,67
40,67,68,67
40,67,68,67
40,67,52,67
40,67,69,67
41,67,70,67
41,67,69,67
41,67,54,67
41,67,54,67
41,67,54,67
41,67,51,67
41,67,53,67
41,67,53,67
41,67,55,67
41,67,70,67
41,67,69,67
41,67,69,67
41,67,54,67
41,67,56,67
41,67,70,67
41,67,59,67
41,67,59,67
41,67,72,67
41,67,57,67
41,67,59,67
41,67,59,67
42,67,70,67
42,67,70,67
42,67,56,67
42,67,57,67
42,67,57,67
42,67,57,67
42,67,51,67
42,67,51,67
42,67,51,67
42,67,52,67
42,67,53,67
42,67,53,67
42,67,51,67
42,67,50,67
42,67,51,67
42,67,52,67
43,67,52,67
43,67,47,67
43,67,48,67
43,67,49,67
43,67,50,67
43,67,50,67
43,67,48,67
43,67,45,67
43,67,45,67
43,67,46,67
43,67,59,67
43,67,60,67
43,67,61,67
43,67,61,67
43,67,51,67
43,67,69,67
43,67,70,67
43,67,60,67
43,67,71,67
43,67,47,67
43,67,45,67
43,67,71,67
43,67,71,67
43,67,46,67
43,67,70,67
44,67,70,67
44,67,70,67
44,67,71,67
44,67,46,67
44,67,69,67
44,67,64,67
44,67,64,67
44,67,68,67
44,67,69,67
44,67,68,67
44,67,68,67
44,67,47,67
44,67,56,67
44,67,59,67
44,67,58,67
44,67,56,67
44,67,56,67
44,67,62,67
44,67,61,67
44,67,50,67
44,67,57,67
44,67,48,67
45,67,46,67
45,67,48,67
45,67,48,67
45,67,55,67
45,67,50,67
45,67,50,67
45,67,48,67
45,67,44,67
45,67,39,67
45,67,53,67
45,67,26,67
45,67,61,67
45,67,57,67
45,67,38,67
45,67,39,67
45,67,38,67
45,67,57,67
45,67,55,67
45,67,44,67
45,67,53,67
45,67,53,67
45,67,51,67
45,67,49,67
45,67,45,67
45,67,45,67
45,67,62,67
46,67,62,67
46,67,63,67
46,67,63,67
46,67,56,67
46,67,62,67
46,67,63,67
46,67,63,67
46,67,59,67
46,67,48,67
46,67,41,67
46,67,63,67
46,67,51,67
46,67,42,67
46,67,35,67
46,67,39,67
46,67,54,67
46,67,45,67
46,67,53,67
46,67,52,67
46,67,53,67
47,67,37,67
47,67,36,67
47,67,45,67
47,67,45,67
47,67,45,67
47,67,46,67
47,67,46,67
47,67,47,67
47,67,47,67
47,67,45,67
47,67,42,67
47,67,43,67
47,67,44,67
47,67,44,67
47,67,46,67
47,67,36,67
47,67,46,67
47,67,33,67
47,67,32,67
47,67,48,67
47,67,45,67
47,67,46,67
47,67,35,67
47,67,47,67
47,67,49,67
47,67,50,67
47,67,48,67
48,67,51,67
48,67,52,67
48,67,50,67
48,67,48,67
48,67,50,67
48,67,50,67
48,67,48,67
48,67,49,67
48,67,49,67
48,67,53,67
48,67,55,67
48,67,55,67
48,67,49,67
48,67,56,67
48,67,52,67
48,67,53,67
48,67,52,67
48,67,51,67
48,67,43,67
48,67,51,67
48,67,50,67
48,67,44,67
48,67,55,67
48,67,55,67
48,67,65,67
48,67,61,67
48,67,56,67
48,67,53,67
48,67,43,67
48,67,49,67
48,67,51,67
48,67,32,67
48,67,50,67
48,67,49,67
48,67,40,67
48,67,49,67
48,67,53,67
48,67,53,67
48,67,48,67
48,67,34,67
48,67,59,67
49,67,24,67
49,67,27,67
49,67,27,67
49,67,63,67
49,67,65,67
49,67,64,67
49,67,51,67
49,67,63,67
49,67,56,67
49,67,31,67
49,67,38,67
49,67,56,67
49,67,54,67
49,67,57,67
49,67,59,67
49,67,46,67
49,67,46,67
49,67,46,67
49,67,46,67
49,67,52,67
49,67,54,67
49,67,43,67
49,67,37,67
49,67,55,67
49,67,55,67
49,67,65,67
49,67,57,67
49,67,59,67
49,67,56,67
49,67,39,67
49,67,36,67
49,67,66,67
49,67,39,67
49,67,56,67
49,67,62,67
49,67,63,67
49,67,63,67
49,67,46,67
49,67,46,67
49,67,44,67
49,67,45,67
49,67,45,67
49,67,47,67
49,67,51,67
50,67,56,67
50,67,56,67
50,67,59,67
50,67,46,67
50,67,46,67
50,67,57,67
50,67,57,67
50,67,68,67
50,67,68,67
50,67,57,67
50,67,61,67
50,67,60,67
50,67,57,67
50,67,53,67
50,67,52,67
50,67,51,67
50,67,50,67
50,67,50,67
50,67,59,67
50,67,56,67
50,67,42,67
50,67,49,67
50,67,49,67
50,67,53,67
50,67,53,67
50,67,46,67
50,67,42,67
50,67,48,67
50,67,37,67
50,67,51,67
50,67,41,67
50,67,34,67
50,67,34,67
50,67,57,67
50,67,58,67
50,67,59,67
50,67,59,67
50,67,35,67
50,67,34,67
50,67,35,67
50,67,36,67
50,67,35,67
50,67,35,67
50,67,68,67
50,67,67,67
50,67,67,67
50,67,66,67
50,67,66,67
50,67,67,67
50,67,66,67
50,67,66,67
50,67,66,67
50,67,68,67
50,67,70,67
50,67,70,67
50,67,65,67
50,67,50,67
51,67,50,67
51,67,54,67
51,67,54,67
51,67,59,67
51,67,56,67
51,67,56,67
51,67,58,67
51,67,59,67
51,67,51,67
51,67,48,67
51,67,45,67
51,67,50,67
51,67,48,67
51,67,41,67
51,67,41,67
51,67,46,67
51,67,44,67
51,67,32,67
51,67,47,67
51,67,46,67
51,67,45,67
51,67,44,67
51,67,44,67
51,67,32,67
51,67,59,67
51,67,53,67
51,67,46,67
51,67,47,67
51,67,46,67
51,67,45,67
51,67,44,67
51,67,43,67
51,67,43,67
51,67,43,67
51,67,43,67
51,67,43,67
51,67,56,67
51,67,61,67
51,67,43,67
51,67,51,67
51,67,42,67
51,67,42,67
51,67,55,67
51,67,43,67
51,67,40,67
51,67,40,67
51,67,38,67
51,67,33,67
51,67,34,67
51,67,34,67
51,67,34,67
51,67,33,67
51,67,33,67
51,67,46,67
51,67,47,67
51,67,30,67
51,67,30,67
51,67,30,67
51,67,46,67
51,67,47,67
51,67,46,67
51,67,46,67
51,67,31,67
52,67,30,67
52,67,31,67
52,67,46,67
52,67,29,67
52,67,28,67
52,67,30,67
52,67,30,67
52,67,42,67
52,67,43,67
52,67,28,67
52,67,27,67
52,67,27,67
52,67,31,67
52,67,31,67
52,67,31,67
52,67,56,67
52,67,57,67
52,67,57,67
52,67,30,67
52,67,30,67
52,67,31,67
52,67,33,67
52,67,33,67
52,67,31,67
52,67,29,67
52,67,29,67
52,67,30,67
52,67,31,67
52,67,32,67
52,67,31,67
52,67,30,67
52,67,30,67
52,67,30,67
52,67,33,67
52,67,33,67
52,67,51,67
52,67,51,67
52,67,60,67
52,67,62,67
52,67,62,67
52,67,63,67
52,67,64,67
52,67,61,67
52,67,61,67
52,67,54,67
52,67,57,67
52,67,52,67
52,67,45,67
52,67,58,67
52,67,58,67
52,67,71,67
52,67,58,67
52,67,52,67
52,67,58,67
52,67,44,67
52,67,50,67
52,67,60,67
52,67,49,67
52,67,62,67
52,67,52,67
52,67,37,67
52,67,56,67
52,67,56,67
53,67,61,67
53,67,57,67
53,67,57,67
53,67,57,67
53,67,60,67
53,67,59,67
53,67,60,67
53,67,60,67
53,67,59,67
53,67,58,67
53,67,57,67
53,67,58,67
53,67,59,67
53,67,61,67
53,67,51,67
53,67,50,67
53,67,50,67
53,67,48,67
53,67,34,67
53,67,35,67
53,67,62,67
53,67,37,67
53,67,39,67
53,67,39,67
53,67,48,67
53,67,39,67
53,67,48,67
53,67,47,67
53,67,47,67
53,67,63,67
53,67,62,67
53,67,62,67
53,67,63,67
53,67,63,67
53,67,63,67
53,67,47,67
53,67,49,67
53,67,50,67
53,67,39,67
53,67,40,67
53,67,40,67
54,67,38,67
54,67,59,67
54,67,59,67
54,67,58,67
54,67,47,67
54,67,53,67
54,67,53,67
54,67,56,67
54,67,56,67
54,67,56,67
54,67,50,67
54,67,57,67
54,67,50,67
54,67,56,67
54,67,53,67
54,67,57,67
54,67,49,67
54,67,58,67
54,67,50,67
54,67,54,67
54,67,62,67
54,67,62,67
54,67,55,67
54,67,37,67
54,67,55,67
54,67,51,67
54,67,41,67
54,67,42,67
54,67,54,67
54,67,54,67
54,67,51,67
54,67,51,67
54,67,52,67
54,67,51,67
54,67,54,67
54,67,55,67
54,67,55,67
54,67,55,67
54,67,57,67
54,67,57,67
54,67,62,67
54,67,62,67
54,67,55,67
54,67,55,67
54,67,43,67
54,67,43,67
54,67,61,67
54,67,54,67
54,67,55,67
54,67,30,67
55,67,54,67
55,67,42,67
55,67,43,67
55,67,42,67
55,67,43,67
55,67,43,67
55,67,45,67
55,67,46,67
55,67,47,67
55,67,59,67
55,67,60,67
55,67,59,67
55,67,59,67
55,67,61,67
55,67,61,67
55,67,39,67
55,67,62,67
55,67,39,67
55,67,67,67
55,67,53,67
55,67,68,67
55,67,57,67
55,67,57,67
55,67,48,67
55,67,49,67
55,67,49,67
55,67,58,67
55,67,50,67
55,67,52,67
55,67,37,67
55,67,41,67
55,67,52,67
55,67,64,67
55,67,65,67
55,67,65,67
55,67,45,67
55,67,46,67
55,67,56,67
55,67,50,67
55,67,66,67
55,67,63,67
55,67,55,67
55,67,60,67
55,67,61,67
55,67,53,67
55,67,54,67
55,67,54,67
55,67,57,67
55,67,55,67
55,67,61,67
55,67,54,67
55,67,51,67
55,67,51,67
55,67,71,67
55,67,52,67
55,67,48,67
55,67,55,67
55,67,50,67
55,67,58,67
55,67,61,67
55,67,61,67
55,67,64,67
56,67,49,67
56,67,49,67
56,67,64,67
56,67,47,67
56,67,48,67
56,67,49,67
56,67,49,67
56,67,58,67
56,67,57,67
56,67,57,67
56,67,55,67
56,67,57,67
56,67,64,67
56,67,65,67
56,67,52,67
56,67,60,67
56,67,52,67
56,67,54,67
56,67,59,67
56,67,59,67
56,67,60,67
56,67,58,67
56,67,57,67
56,67,54,67
56,67,59,67
56,67,60,67
56,67,60,67
56,67,52,67
56,67,52,67
56,67,59,67
56,67,58,67
56,67,57,67
56,67,57,67
56,67,58,67
56,67,59,67
56,67,55,67
56,67,55,67
56,67,54,67
56,67,53,67
56,67,53,67
56,67,53,67
56,67,52,67
56,67,52,67
56,67,52,67
56,67,59,67
56,67,46,67
56,67,59,67
57,67,54,67
57,67,60,67
57,67,58,67
57,67,50,67
57,67,56,67
57,67,52,67
57,67,52,67
57,67,57,67
57,67,47,67
57,67,47,67
57,67,49,67
57,67,43,67
57,67,43,67
57,67,43,67
57,67,48,67
57,67,51,67
57,67,45,67
57,67,56,67
57,67,47,67
57,67,40,67
57,67,38,67
57,67,37,67
57,67,36,67
57,67,35,67
57,67,34,67
57,67,33,67
57,67,33,67
57,67,32,67
57,67,32,67
57,67,48,67
57,67,44,67
57,67,43,67
57,67,43,67
57,67,29,67
57,67,29,67
57,67,42,67
57,67,41,67
57,67,46,67
57,67,40,67
57,67,39,67
57,67,31,67
57,67,30,67
57,67,29,67
57,67,39,67
57,67,44,67
57,67,43,67
57,67,29,67
57,67,28,67
57,67,28,67
57,67,30,67
57,67,30,67
57,67,35,67
57,67,34,67
57,67,35,67
58,67,32,67
58,67,32,67
58,67,32,67
58,67,35,67
58,67,34,67
58,67,34,67
58,67,31,67
58,67,32,67
58,67,31,67
58,67,32,67
58,67,32,67
58,67,39,67
58,67,35,67
58,67,35,67
58,67,37,67
58,67,37,67
58,67,31,67
58,67,33,67
58,67,32,67
58,67,32,67
58,67,47,67
58,67,47,67
58,67,56,67
58,67,65,67
58,67,35,67
58,67,56,67
58,67,52,67
58,67,58,67
58,67,48,67
58,67,67,67
58,67,68,67
58,67,59,67
58,67,63,67
58,67,46,67
58,67,47,67
58,67,57,67
58,67,35,67
58,67,57,67
58,67,52,67
58,67,44,67
58,67,36,67
58,67,60,67
58,67,61,67
58,67,61,67
58,67,53,67
58,67,27,67
58,67,48,67
59,67,47,67
59,67,53,67
59,67,53,67
59,67,54,67
59,67,54,67
59,67,60,67
59,67,59,67
59,67,61,67
59,67,62,67
59,67,62,67
59,67,45,67
59,67,46,67
59,67,46,67
59,67,61,67
59,67,27,67
59,67,28,67
59,67,29,67
59,67,54,67
59,67,53,67
59,67,29,67
59,67,62,67
59,67,62,67
59,67,46,67
59,67,47,67
59,67,47,67
59,67,62,67
59,67,28,67
59,67,28,67
59,67,63,67
59,67,24,67
59,67,53,67
59,67,54,67
59,67,54,67
59,67,23,67
59,67,24,67
59,67,23,67
59,67,53,67
59,67,55,67
59,67,56,67
59,67,62,67
