Steps,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated,
282,382,22,11,3,150,25,91,82
282,374,16,11,4,148,25,91,85
282,379,17,8,4,159,31,94,77
282,381,23,12,4,156,30,92,76
282,376,11,6,3,155,27,95,82
282,377,16,10,4,152,28,93,80
282,377,16,9,4,149,28,94,86
282,388,22,5,3,159,31,93,79
282,380,18,8,2,155,31,93,80
282,382,20,9,3,152,28,90,83
282,372,16,14,4,146,25,91,85
282,373,18,16,1,150,29,84,79
282,377,16,8,3,149,29,91,86
282,380,19,9,3,151,25,91,83
282,377,17,9,3,148,29,92,87
282,378,24,14,3,144,29,88,85
282,383,22,10,1,146,28,90,88
282,378,19,11,5,148,28,94,83
282,374,15,10,2,151,31,87,83
282,382,22,10,3,155,26,91,79
288,381,21,11,4,152,28,89,79
288,375,15,10,5,153,28,91,81
288,387,23,7,2,154,28,91,83
288,393,31,9,3,156,30,91,78
288,377,19,11,3,150,28,91,81
288,385,25,10,3,148,27,93,84
288,383,23,10,2,155,29,90,81
288,385,19,4,2,160,28,93,79
288,380,20,9,3,151,29,90,83
288,375,17,13,2,143,26,86,88
288,382,22,11,3,150,25,91,82
288,374,17,12,4,148,25,91,85
288,380,18,8,4,159,31,94,77
288,382,24,12,4,156,30,92,76
288,378,13,6,3,155,27,95,82
288,377,16,10,4,153,29,93,79
288,377,16,9,4,149,28,94,86
288,389,23,5,3,159,31,93,79
288,380,18,8,2,155,31,93,80
288,383,21,9,3,152,28,90,83
288,374,19,15,4,144,25,90,86
288,373,18,16,1,150,29,84,79
288,376,16,9,3,148,29,90,86
288,379,19,10,3,150,25,91,83
288,377,17,9,3,148,29,92,87
288,379,25,14,3,144,29,88,85
288,383,22,10,1,146,28,90,88
288,379,20,11,5,148,28,94,83
288,374,15,10,2,150,31,87,84
288,382,23,11,3,154,26,91,79
294,382,22,11,4,153,33,89,79
294,375,15,10,5,154,32,91,81
294,387,23,7,2,155,33,91,83
294,391,31,11,3,155,34,90,78
294,378,20,11,4,151,31,92,81
294,386,26,10,3,149,32,93,84
294,383,23,10,2,155,34,90,82
294,385,19,4,2,162,34,93,78
294,380,20,9,3,152,34,90,83
294,374,17,14,2,143,30,86,88
294,383,23,11,3,151,30,91,82
294,375,18,12,4,150,30,91,84
294,380,18,8,4,160,36,94,77
294,383,25,12,4,157,33,92,76
294,378,14,7,3,155,32,94,82
294,377,16,10,4,154,33,93,79
294,377,16,9,4,150,32,94,86
294,389,23,5,3,160,36,93,79
294,381,19,8,2,156,36,93,80
294,382,21,10,3,152,32,90,83
294,375,20,15,4,145,29,90,86
294,373,18,16,1,151,34,84,79
294,376,16,9,3,148,31,90,87
294,380,20,10,4,151,29,92,83
294,377,17,9,3,149,34,92,87
294,379,25,14,3,146,33,88,84
294,383,22,10,3,147,31,92,88
294,379,20,11,5,149,32,94,83
294,374,16,11,3,150,34,88,84
294,382,23,11,3,154,31,91,80
300,382,22,11,4,153,33,89,79
300,376,16,10,5,154,32,91,81
300,386,23,8,3,153,33,92,84
300,391,31,11,3,155,35,90,78
300,380,22,11,4,151,31,92,81
300,386,26,10,3,149,32,93,84
300,384,24,10,2,155,34,90,82
300,385,19,4,2,162,34,93,78
300,380,20,9,3,152,34,90,83
300,374,17,14,2,144,31,86,87
300,383,23,11,3,151,30,91,82
300,375,18,12,4,151,31,91,83
300,380,18,8,4,160,36,94,77
300,383,25,12,5,158,33,93,75
300,376,14,8,3,152,32,93,84
300,377,16,10,4,153,33,93,80
300,376,16,10,4,149,33,93,86
300,390,24,5,3,160,36,93,79
300,381,19,8,2,156,36,93,80
300,382,21,10,3,152,32,90,83
300,375,20,15,4,145,29,90,86
300,372,18,17,1,150,34,84,80
300,375,16,10,3,146,31,89,88
300,380,20,10,5,151,29,93,83
300,378,18,9,3,149,34,92,87
300,379,25,14,3,147,34,88,83
300,383,22,10,4,147,30,93,88
300,380,21,11,5,149,32,94,83
300,374,16,11,3,150,34,88,84
300,382,23,11,3,154,31,91,80
306,383,23,11,6,153,32,91,79
306,375,16,11,5,153,32,91,81
306,386,23,8,3,152,32,92,85
306,392,32,11,3,155,35,90,78
306,380,22,11,5,151,30,93,81
306,388,28,10,3,148,32,93,85
306,384,24,10,2,155,34,90,82
306,386,20,4,2,162,34,93,78
306,381,21,9,3,152,34,90,83
306,375,18,14,2,144,31,86,87
306,383,23,11,3,151,30,91,82
306,375,18,12,4,151,31,91,83
306,380,18,8,4,160,36,94,77
306,382,25,13,6,157,32,94,75
306,377,15,8,3,152,32,93,84
306,376,16,10,4,152,33,93,81
306,376,16,10,4,149,33,93,86
306,390,24,5,3,160,36,93,79
306,383,21,8,2,156,36,93,80
306,382,22,10,3,151,32,90,84
306,375,20,15,5,145,29,91,86
306,372,19,18,1,150,34,84,80
306,375,16,10,3,146,31,89,88
306,380,20,10,5,151,28,93,83
306,378,18,9,3,149,34,92,87
306,379,25,14,3,147,34,88,83
306,382,22,11,4,147,31,93,87
306,381,22,11,5,149,32,94,83
306,374,16,11,3,149,34,88,85
306,382,23,11,3,154,31,91,80
312,383,23,11,6,153,31,91,79
312,376,17,11,5,153,32,91,81
312,386,23,8,3,152,32,92,85
312,393,33,11,3,155,35,90,78
312,381,23,11,5,151,30,93,81
312,388,28,10,3,148,32,93,85
312,385,25,10,2,155,34,90,82
312,386,20,4,3,162,33,94,78
312,380,21,10,3,151,34,89,83
312,376,19,14,2,143,31,86,88
312,384,24,11,3,151,30,91,82
312,376,19,12,4,151,31,91,83
312,379,18,9,4,159,36,93,77
312,383,26,13,6,157,32,94,75
312,378,16,8,3,152,32,93,84
312,377,17,10,4,151,33,93,82
312,376,16,10,4,149,33,93,86
312,391,25,5,3,160,36,93,79
312,383,21,8,2,156,36,93,80
312,383,23,10,3,152,33,90,83
312,375,21,16,5,143,28,90,87
312,372,19,18,1,150,34,84,80
312,374,16,11,3,145,31,89,88
312,381,21,10,5,151,28,93,83
312,378,18,9,3,151,36,92,85
312,379,25,14,3,147,34,88,83
312,385,25,11,4,146,31,93,88
312,380,22,12,6,148,31,95,83
312,375,17,11,5,149,32,90,85
312,381,23,12,3,153,31,91,80
318,384,24,11,6,153,31,91,79
318,375,17,12,5,152,32,91,81
318,386,23,8,3,152,32,92,85
318,393,33,11,4,155,34,91,78
318,381,23,11,5,151,30,93,81
318,388,28,10,3,148,32,93,85
318,384,25,11,2,155,34,90,82
318,386,21,5,3,161,33,93,78
318,380,21,10,3,152,34,89,82
318,375,19,15,3,142,30,87,88
318,384,24,11,3,150,30,91,83
318,376,19,12,4,151,31,91,83
318,379,18,9,4,158,36,93,78
318,384,28,14,6,156,32,93,75
318,379,18,9,3,151,32,93,84
318,377,18,11,4,150,33,93,82
318,377,17,10,4,149,33,93,86
318,391,25,5,3,160,36,93,79
318,383,21,8,4,156,35,95,80
318,383,23,10,3,152,33,90,83
318,375,21,16,5,143,28,90,87
318,373,20,18,1,150,34,84,80
318,375,17,11,3,144,31,89,89
318,381,21,10,6,151,27,94,83
318,378,18,9,3,151,36,92,85
318,379,25,14,3,147,35,88,83
318,385,25,11,4,146,31,93,88
318,380,22,12,6,149,31,95,82
318,376,18,11,6,149,31,91,85
318,381,23,12,3,154,32,91,79
324,384,24,11,6,153,31,91,79
324,376,19,13,5,151,32,90,81
324,386,23,8,3,152,32,92,85
324,392,33,12,5,154,34,92,78
324,381,23,11,5,151,30,93,81
324,388,28,10,3,148,32,93,85
324,384,25,11,2,154,34,90,83
324,386,21,5,3,161,33,93,78
324,380,21,10,3,151,34,89,83
324,375,19,15,3,142,30,87,88
324,384,24,11,3,149,30,91,84
324,376,19,12,5,151,31,92,83
324,379,19,10,4,158,37,93,77
324,384,28,14,6,156,32,93,75
324,379,19,10,3,148,32,93,86
324,378,19,11,4,150,33,93,82
324,378,18,10,4,149,33,93,86
324,392,26,5,3,159,36,93,80
324,383,21,8,4,156,34,95,80
324,381,23,12,3,150,33,89,83
324,375,21,16,5,143,28,90,87
324,374,21,18,1,149,34,84,81
324,375,17,11,3,144,31,89,89
324,380,21,11,6,150,27,93,83
324,378,18,9,3,150,36,92,86
324,380,26,14,3,147,35,88,83
324,384,25,12,4,145,31,92,88
324,380,22,12,6,149,31,95,82
324,375,18,12,6,148,31,90,85
324,382,24,12,3,154,32,91,79
330,384,24,11,7,153,30,92,79
330,376,19,13,5,150,32,90,82
330,385,23,9,3,151,32,91,85
330,392,34,13,5,152,34,91,79
330,381,24,11,5,150,30,93,82
330,388,28,10,3,148,32,93,85
330,383,25,12,2,153,34,90,83
330,386,21,5,3,161,33,93,78
330,379,21,11,3,150,34,89,83
330,375,19,15,3,142,30,87,88
330,385,25,11,3,149,30,91,84
330,376,19,12,6,150,30,93,84
330,379,19,10,4,157,37,93,78
330,384,28,14,6,156,32,93,75
330,377,19,12,3,145,32,92,87
330,377,19,12,4,149,33,92,82
330,378,18,10,4,149,33,93,86
330,392,26,5,3,159,36,93,80
330,385,23,8,4,155,34,95,81
330,380,23,13,3,149,33,88,83
330,375,21,16,5,143,28,90,87
330,374,21,18,1,149,34,84,81
330,375,17,11,5,144,29,91,89
330,379,21,12,6,149,27,92,83
330,378,18,9,3,150,36,92,86
330,380,26,14,4,147,34,89,83
